"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EIF4E3",5.45915165953793e-21,0.686440396019058,0.332,0.437,1.63774549786138e-17
"ZNF572",5.54494892283615e-21,1.61643906254255,0.28,0.387,1.66348467685084e-17
"EEF2K",5.6282634069539e-21,0.620164914307571,0.288,0.367,1.68847902208617e-17
"ZNF516",5.67846022176223e-21,4.22235553185496,0.187,0.25,1.70353806652867e-17
"TRPC1",5.73959234778194e-21,0.971886770412831,0.298,0.392,1.72187770433458e-17
"BRCA1",5.97327398535089e-21,2.73099613918766,0.247,0.323,1.79198219560527e-17
"TBCCD1",6.09630184600725e-21,2.92181017494099,0.22,0.308,1.82889055380218e-17
"SMIM13",6.10167142047312e-21,6.10695824988136,0.316,0.433,1.83050142614194e-17
"PCNX4",6.20668780986004e-21,-1.01812935682016,0.295,0.376,1.86200634295801e-17
"IFT88",6.42602561995927e-21,0.937112295745412,0.365,0.427,1.92780768598778e-17
"AFDN",6.56759751039133e-21,2.06820438360561,0.216,0.277,1.9702792531174e-17
"FLT3LG",6.64358019583662e-21,0.412128145173034,0.322,0.388,1.99307405875099e-17
"ABCA1",7.15087787133381e-21,1.15277373871625,0.169,0.181,2.14526336140014e-17
"ARHGAP19",7.29934595773468e-21,4.42488052984067,0.221,0.299,2.1898037873204e-17
"SAMD9",7.4222177426855e-21,1.71794324634868,0.283,0.353,2.22666532280565e-17
"FANCB",7.52574781566579e-21,1.67044506521463,0.244,0.364,2.25772434469974e-17
"PDE9A",7.67516704631079e-21,7.33304752288082,0.188,0.283,2.30255011389324e-17
"LRRC8B",7.69593381727797e-21,1.69320608924629,0.256,0.32,2.30878014518339e-17
"SH3RF3",8.3128438588187e-21,8.20000121541151,0.105,0.137,2.49385315764561e-17
"RHOQ",8.44459207050262e-21,3.292520545915,0.143,0.15,2.53337762115079e-17
"LIN52",8.48171286428145e-21,2.43174529068311,0.311,0.409,2.54451385928443e-17
"MAP3K20",8.57377578761143e-21,4.27824387987197,0.091,0.103,2.57213273628343e-17
"MMS22L",8.89604376789504e-21,0.434726910567268,0.153,0.2,2.66881313036851e-17
"CD5",9.57629681849877e-21,0.49652255505093,0.408,0.526,2.87288904554963e-17
"GALNT3",1.03100286369601e-20,3.86249942507488,0.26,0.295,3.09300859108803e-17
"CMTM1",1.04188874410681e-20,4.54111559957549,0.273,0.384,3.12566623232042e-17
"LOC107000659",1.12860317740819e-20,1.57437182968766,0.203,0.267,3.38580953222457e-17
"PLGRKT",1.17673328230642e-20,6.49883178775488,0.263,0.342,3.53019984691925e-17
"ZNF133",1.2297811775365e-20,6.11230077420533,0.266,0.397,3.6893435326095e-17
"SYNE2",1.28778494374556e-20,2.73081743617998,0.258,0.282,3.86335483123667e-17
"CCDC92",1.3442444555282e-20,1.86744204141128,0.265,0.375,4.03273336658459e-17
"AHR",1.40333877910684e-20,5.20116892817386,0.226,0.258,4.21001633732052e-17
"FOSL2",1.51180664600503e-20,0.985086067363418,0.251,0.367,4.53541993801509e-17
"ANGEL1",1.51383518604433e-20,4.37373944888902,0.236,0.332,4.541505558133e-17
"C11H12orf29",1.61660034547039e-20,2.37548910292808,0.247,0.346,4.84980103641116e-17
"YPEL2",1.62735767136199e-20,0.646646667413489,0.327,0.39,4.88207301408598e-17
"SAMD4A",1.72764550590696e-20,3.76593419499713,0.243,0.294,5.18293651772089e-17
"LOC114680155",1.77975914825999e-20,7.90289914401909,0.186,0.314,5.33927744477996e-17
"ERI1",1.7899117065957e-20,2.6217184848629,0.285,0.341,5.36973511978709e-17
"TMCO4",1.88856736053925e-20,1.70870465884045,0.295,0.373,5.66570208161775e-17
"PHACTR1",1.91591649878579e-20,4.79257100437373,0.086,0.1,5.74774949635737e-17
"ZNF471",1.9456073485057e-20,1.98718144513406,0.199,0.291,5.83682204551709e-17
"CMTM7",1.95918172096226e-20,1.21492215524577,0.272,0.337,5.87754516288679e-17
"TNFSF8",1.97482882460692e-20,4.00530210487461,0.344,0.431,5.92448647382075e-17
"PITPNM2",2.05947269706442e-20,1.39275303585964,0.221,0.27,6.17841809119326e-17
"USP13",2.15028504373802e-20,3.89914962336893,0.208,0.286,6.45085513121406e-17
"TSHZ1",2.20186379963375e-20,1.59416988756004,0.362,0.485,6.60559139890125e-17
"CBR4",2.23951686794177e-20,6.52829415290766,0.286,0.402,6.71855060382531e-17
"LOC106994243",2.31597035361606e-20,3.91696738033692,0.23,0.301,6.94791106084818e-17
"METAP1D",2.36563028293766e-20,5.04845513556432,0.252,0.335,7.09689084881297e-17
"ADAMTS17",2.39980043876121e-20,4.08817677943202,0.275,0.358,7.19940131628364e-17
"ARHGEF11",2.55995992436456e-20,1.12153593844942,0.165,0.232,7.67987977309368e-17
"ENOX2",2.59742297130291e-20,3.50672017520429,0.338,0.404,7.79226891390873e-17
"PTCH2",2.66509076457407e-20,6.39551460737699,0.123,0.182,7.99527229372222e-17
"CD3D",2.72668115411869e-20,3.9402444001204,0.34,0.401,8.18004346235608e-17
"ECE1",2.78930686620655e-20,2.28032665870721,0.269,0.328,8.36792059861965e-17
"CCDC171",2.82180828135573e-20,1.70571267694751,0.234,0.31,8.46542484406719e-17
"ZNF41",2.8643916713103e-20,1.93697278909625,0.273,0.351,8.5931750139309e-17
"RGL1",2.87891842312754e-20,3.8469511427422,0.09,0.137,8.63675526938263e-17
"TIPARP",3.15132469828095e-20,0.612131188219767,0.294,0.386,9.45397409484284e-17
"OMA1",3.15258218865777e-20,-1.13141364858562,0.332,0.419,9.45774656597332e-17
"LIMK2",3.25978251237261e-20,1.70178310043506,0.264,0.333,9.77934753711782e-17
"CTSW",3.64752344041751e-20,1.64672043350699,0.442,0.578,1.09425703212525e-16
"LOC696005",4.01850679261079e-20,2.77618604415272,0.318,0.337,1.20555203778324e-16
"ACADM",4.07836262412208e-20,2.65264396578163,0.319,0.422,1.22350878723663e-16
"UAP1",4.19072038648065e-20,1.55683775914405,0.25,0.336,1.2572161159442e-16
"TAF4B",4.29132675537048e-20,4.54610734330059,0.199,0.289,1.28739802661115e-16
"ZDHHC15",4.29844084617515e-20,2.91118688228374,0.22,0.315,1.28953225385255e-16
"LOC100423510",4.59216087811252e-20,2.85505053943417,0.187,0.293,1.37764826343375e-16
"TNFRSF10B",4.66817479563661e-20,4.75525344414528,0.229,0.263,1.40045243869098e-16
"EIF2AK2",4.69855430888593e-20,2.20239358955103,0.349,0.413,1.40956629266578e-16
"IL15",4.82171951851872e-20,1.80205683060887,0.223,0.265,1.44651585555562e-16
"NGLY1",5.03690058337021e-20,3.77194356190811,0.275,0.272,1.51107017501106e-16
"BCAT1",5.38007795127988e-20,6.70690755645212,0.231,0.256,1.61402338538396e-16
"KATNAL1",5.43690393946944e-20,0.936620928986182,0.331,0.389,1.63107118184083e-16
"RMDN2",5.46535842887375e-20,6.14688501635008,0.282,0.381,1.63960752866212e-16
"ATP7A",5.67807136816016e-20,0.213168486130979,0.241,0.306,1.70342141044805e-16
"PAFAH2",6.10050672212817e-20,1.83274700446629,0.258,0.348,1.83015201663845e-16
"CKLF",6.12753784467576e-20,6.5326721286248,0.263,0.36,1.83826135340273e-16
"TBC1D14",6.20320163808994e-20,0.271437265815023,0.33,0.367,1.86096049142698e-16
"DCAF10",6.31759857774551e-20,0.741222624921386,0.343,0.402,1.89527957332365e-16
"HK2",6.33972314940068e-20,2.32153718050664,0.126,0.223,1.9019169448202e-16
"LOC114673835",6.36318337488964e-20,5.99348510358059,0.192,0.287,1.90895501246689e-16
"CARNMT1",6.42644691546558e-20,1.11945963576563,0.225,0.297,1.92793407463967e-16
"LOC703700",7.17795510362256e-20,0.41551546777465,0.205,0.237,2.15338653108677e-16
"STXBP4",7.24969659145346e-20,2.30989361896833,0.343,0.417,2.17490897743604e-16
"GGT1",7.28031691208166e-20,2.01470444837514,0.3,0.366,2.1840950736245e-16
"SORBS1",7.31925431764385e-20,3.55806012745824,0.341,0.434,2.19577629529315e-16
"C14H11orf49",7.72063431305985e-20,5.78866344028665,0.282,0.351,2.31619029391795e-16
"B3GLCT",7.81468471421294e-20,2.30430990977021,0.336,0.431,2.34440541426388e-16
"DERA",7.86058201312619e-20,1.07161497581611,0.34,0.415,2.35817460393786e-16
"LOC697906",8.1619865950595e-20,7.98165863834423,0.224,0.324,2.44859597851785e-16
"ZNF782",8.5088604414079e-20,-1.62052667115377,0.301,0.397,2.55265813242237e-16
"PRMT9",9.14063113213072e-20,2.69114861224602,0.261,0.335,2.74218933963922e-16
"RGS1",9.30782345604407e-20,3.94323191907322,0.23,0.226,2.79234703681322e-16
"CHD7",9.7487356367975e-20,0.472406987426195,0.224,0.231,2.92462069103925e-16
"LOC106997248",1.01043351394424e-19,2.57358259296106,0.281,0.388,3.03130054183271e-16
"LOC705095",1.08189154501335e-19,0.46761286787436,0.392,0.458,3.24567463504004e-16
"TRIM3",1.10764982234121e-19,3.77166841881576,0.289,0.374,3.32294946702364e-16
"TFEB",1.1467139068924e-19,0.844649666086748,0.232,0.241,3.44014172067721e-16
"ADGRG5",1.21744224236899e-19,2.58645477651519,0.316,0.349,3.65232672710697e-16
"RGS2",1.27801722198047e-19,0.938310548783611,0.133,0.166,3.8340516659414e-16
"NABP1",1.31378707520775e-19,-0.973152067825219,0.291,0.326,3.94136122562326e-16
"KLHDC1",1.31542063308986e-19,3.7299345577637,0.276,0.347,3.94626189926957e-16
"RCBTB2",1.35479089048998e-19,1.62434250452599,0.282,0.366,4.06437267146993e-16
"MPZL3",1.39596371226285e-19,4.34651900985918,0.287,0.417,4.18789113678856e-16
"HSPH1",1.40594323700237e-19,3.4919209406537,0.284,0.361,4.21782971100712e-16
"AMFR",1.44808396161931e-19,0.685552535211743,0.269,0.322,4.34425188485794e-16
"ERP27",1.46434996084289e-19,1.38514891215928,0.295,0.378,4.39304988252866e-16
"LOC107000709",1.47934651923423e-19,-0.60582541567478,0.308,0.397,4.43803955770269e-16
"NSUN3",1.49879510453476e-19,1.86817105879434,0.317,0.394,4.49638531360429e-16
"KCNK13",1.55359103777453e-19,3.92855775323296,0.307,0.358,4.66077311332359e-16
"ANKRD26",1.56764771716667e-19,1.36014022998452,0.34,0.409,4.70294315150001e-16
"RSPH3",1.58389588361987e-19,6.00445514853218,0.23,0.349,4.75168765085962e-16
"ESR1",1.72833300922096e-19,3.60486413629904,0.111,0.127,5.18499902766289e-16
"LOC708964",1.75192622904129e-19,6.28877344100305,0.222,0.309,5.25577868712388e-16
"GNA12",1.8345248937643e-19,0.423187120395455,0.26,0.312,5.5035746812929e-16
"CRPPA",1.92159499108966e-19,1.28015426249886,0.191,0.274,5.76478497326897e-16
"GPAM",1.93553214915609e-19,-4.04213012631884,0.266,0.342,5.80659644746826e-16
"CLIC4",1.95987587169758e-19,10.8152821221283,0.098,0.115,5.87962761509273e-16
"TRAM2",2.00438109462275e-19,0.582135873700671,0.082,0.108,6.01314328386824e-16
"GSTA4",2.02575412461809e-19,1.88317262535026,0.18,0.267,6.07726237385428e-16
"PON2",2.07012047604072e-19,1.51254805376079,0.293,0.397,6.21036142812217e-16
"FAM102B",2.11888888664207e-19,-1.23430157957553,0.298,0.348,6.35666665992621e-16
"POU2F2",2.12509875462065e-19,0.244589305714454,0.124,0.12,6.37529626386196e-16
"ZNF710",2.1453704100416e-19,1.24603202755488,0.279,0.33,6.43611123012479e-16
"ARHGAP5",2.34849803188431e-19,4.7167609051479,0.297,0.381,7.04549409565294e-16
"LRRC28",2.4024920872405e-19,1.26277374357627,0.285,0.386,7.2074762617215e-16
"RPS6KA2",2.49856996324684e-19,3.62585914641878,0.159,0.184,7.49570988974052e-16
"FAM13A",2.55033857925696e-19,1.1215197975486,0.218,0.28,7.65101573777089e-16
"PATJ",2.62419089488056e-19,0.957754158848408,0.311,0.357,7.87257268464167e-16
"BBS4",2.62436106720628e-19,4.30710231745253,0.271,0.355,7.87308320161884e-16
"RAB40AL",2.8238616660333e-19,4.28984024471711,0.366,0.463,8.47158499809991e-16
"DOCK7",2.92574477026693e-19,2.63964043438273,0.089,0.109,8.77723431080079e-16
"LOC106994488",2.9864419986986e-19,2.55786525366113,0.223,0.346,8.9593259960958e-16
"EDAR",3.0823213031784e-19,0.689316718700163,0.159,0.243,9.24696390953521e-16
"OXCT1",3.200237724518e-19,0.807635200687181,0.327,0.359,9.60071317355401e-16
"LOC106996441",3.4353558642796e-19,7.35226158891039,0.191,0.249,1.03060675928388e-15
"LOC114671409",3.61393412297571e-19,0.404751285037048,0.21,0.267,1.08418023689271e-15
"LRRC37A",3.61580288721714e-19,-0.896144734052228,0.346,0.398,1.08474086616514e-15
"DOCK3",3.64512551112314e-19,3.04612230749688,0.302,0.428,1.09353765333694e-15
"LARGE1",3.73041190119634e-19,2.22144133159424,0.309,0.382,1.1191235703589e-15
"CASP7",3.76308220865889e-19,1.2899056573455,0.3,0.369,1.12892466259767e-15
"AFG1L",3.96410156576877e-19,1.92671389496057,0.325,0.385,1.18923046973063e-15
"ARHGAP31",4.07065377400004e-19,1.5311146149003,0.25,0.279,1.22119613220001e-15
"EHD4",4.15181751051849e-19,3.17845552164461,0.31,0.349,1.24554525315555e-15
"HIBCH",4.1824620083182e-19,0.496064058988842,0.369,0.446,1.25473860249546e-15
"LOC106993074",4.30756800772847e-19,4.59373497211437,0.272,0.385,1.29227040231854e-15
"STARD9",4.38830101544436e-19,3.87415442117521,0.099,0.143,1.31649030463331e-15
"SRFBP1",4.50843246880627e-19,1.08754119379574,0.25,0.331,1.35252974064188e-15
"RAD51D",4.60948454266546e-19,-2.32848119491279,0.259,0.353,1.38284536279964e-15
"EOGT",4.79173771115298e-19,6.0349880065875,0.305,0.407,1.4375213133459e-15
"CD99L2",4.84479315094135e-19,2.7728375049349,0.265,0.356,1.4534379452824e-15
"IL7",4.88331424950973e-19,-4.57497929270405,0.103,0.118,1.46499427485292e-15
"ABHD17C",4.99619806911242e-19,1.50780973783782,0.286,0.394,1.49885942073373e-15
"CYP2R1",5.40553536830609e-19,4.37765040757983,0.257,0.384,1.62166061049183e-15
"BCR",5.76255809984808e-19,0.299943497743186,0.295,0.357,1.72876742995442e-15
"NUBPL",5.78072953580847e-19,1.48346077276722,0.304,0.369,1.73421886074254e-15
"GNAQ",6.0156018579806e-19,0.356807152171769,0.375,0.435,1.80468055739418e-15
"LPGAT1",6.26029771085793e-19,1.05551613993671,0.239,0.257,1.87808931325738e-15
"MMAA",6.59556299878348e-19,2.03584939835983,0.282,0.36,1.97866889963504e-15
"MINDY4",6.74703121944397e-19,2.43814190654108,0.132,0.217,2.02410936583319e-15
"TMEM64",6.74919506799936e-19,-1.18960173153605,0.243,0.318,2.02475852039981e-15
"LOC106993093",6.80700457821528e-19,1.7872217281088,0.317,0.39,2.04210137346458e-15
"ARL4C",7.51498781445622e-19,1.26724833405533,0.302,0.384,2.25449634433687e-15
"SDHAF3",7.5923877337183e-19,3.00600894711308,0.269,0.369,2.27771632011549e-15
"PAQR8",7.70848564367973e-19,4.48800084671503,0.163,0.205,2.31254569310392e-15
"GOLGB1",7.71342276201526e-19,0.474549721729364,0.322,0.369,2.31402682860458e-15
"CRIM1",8.03854526710108e-19,4.35464681125885,0.377,0.462,2.41156358013032e-15
"LOC107000595",8.22006978554738e-19,2.78830232749282,0.296,0.409,2.46602093566421e-15
"UCK2",8.54001899710936e-19,3.90636122145045,0.217,0.249,2.56200569913281e-15
"TMEM117",8.83039680533071e-19,1.36983130782297,0.241,0.31,2.64911904159921e-15
"SHB",8.87850246995316e-19,6.8921614852838,0.283,0.396,2.66355074098595e-15
"UBE2F",8.90123006759556e-19,2.89935282234804,0.294,0.351,2.67036902027867e-15
"ZNF831",8.91204578160836e-19,-1.57515025649469,0.352,0.384,2.67361373448251e-15
"LOC106997459",8.92857885413059e-19,2.57710021683234,0.308,0.396,2.67857365623918e-15
"TBC1D19",9.05210088955562e-19,2.52122647314302,0.265,0.36,2.71563026686669e-15
"TXNDC11",9.45640807486862e-19,4.25164583441538,0.359,0.406,2.83692242246059e-15
"XRRA1",9.67878416335054e-19,5.14520137642135,0.267,0.369,2.90363524900516e-15
"LOC114678375",9.80003076543167e-19,0.786982416663341,0.255,0.372,2.9400092296295e-15
"DAAM1",1.03028293436651e-18,-1.56391958494544,0.243,0.296,3.09084880309953e-15
"HPS3",1.10768852048743e-18,0.818350415042111,0.243,0.264,3.3230655614623e-15
"NAPEPLD",1.13390213227328e-18,2.73857802018449,0.231,0.331,3.40170639681983e-15
"ZHX3",1.1425327463998e-18,-0.356443730070585,0.279,0.372,3.42759823919941e-15
"LOC106999066",1.14661662061749e-18,1.12421382586916,0.283,0.376,3.43984986185248e-15
"C15H9orf85",1.16383795791316e-18,3.0579815785711,0.307,0.385,3.49151387373949e-15
"ZFPM1",1.275824176561e-18,7.57659239574195,0.144,0.177,3.827472529683e-15
"LOC106998005",1.33697532024239e-18,3.87397953942374,0.383,0.513,4.01092596072716e-15
"SCARB1",1.40048516154256e-18,3.02157900931595,0.319,0.377,4.20145548462769e-15
"TESC",1.43955426752203e-18,3.92960557767569,0.377,0.452,4.3186628025661e-15
"FAM129A",1.47753935679745e-18,2.15177056732557,0.269,0.299,4.43261807039235e-15
"LOC704994",1.50643697491234e-18,-1.29889126627531,0.149,0.229,4.51931092473703e-15
"SLF1",1.59986701368934e-18,1.35829665885483,0.389,0.463,4.79960104106803e-15
"LOC114677088",1.62823113188009e-18,0.894791356804842,0.263,0.351,4.88469339564028e-15
"METTL15",1.64588404907696e-18,3.93908926386336,0.348,0.4,4.93765214723088e-15
"DHX35",1.67484116169559e-18,-0.794437731995464,0.289,0.361,5.02452348508676e-15
"AGPAT5",1.74618548439918e-18,3.29028725143212,0.223,0.31,5.23855645319753e-15
"ICOS",1.80468280079116e-18,3.77781768723788,0.354,0.397,5.41404840237348e-15
"SLC31A2",1.82306819865353e-18,4.27129875763253,0.214,0.325,5.46920459596059e-15
"SNTB2",2.01612677517335e-18,1.25022692863256,0.348,0.418,6.04838032552005e-15
"ANO10",2.04334792208525e-18,-1.55175361309738,0.316,0.387,6.13004376625574e-15
"ALKBH8",2.0693608023576e-18,3.0673769748559,0.277,0.377,6.20808240707281e-15
"LOC114673523",2.07066998053683e-18,6.4764234519961,0.267,0.36,6.21200994161048e-15
"ATP8B4",2.07381537669152e-18,7.0273255090239,0.136,0.154,6.22144613007455e-15
"PKIB",2.09782205904194e-18,4.65645285256964,0.349,0.421,6.29346617712582e-15
"GATA3",2.15223257253382e-18,-0.307756545340933,0.295,0.394,6.45669771760145e-15
"FAM184B",2.20957152687052e-18,3.89323242528833,0.318,0.363,6.62871458061156e-15
"IKZF2",2.28423580427249e-18,0.99695382296315,0.309,0.314,6.85270741281746e-15
"LOC106992647",2.31883211527813e-18,2.4469482504226,0.342,0.366,6.9564963458344e-15
"DCUN1D4",2.35587988524e-18,1.14343311448352,0.305,0.377,7.06763965572001e-15
"ENTPD7",2.42193284686684e-18,0.833814376079385,0.254,0.327,7.26579854060053e-15
"SLC49A4",2.44050052525184e-18,4.01797663368423,0.322,0.425,7.32150157575553e-15
"ADIPOR2",2.53099335269415e-18,3.53072582662273,0.308,0.378,7.59298005808244e-15
"ZNF169",2.59026669887366e-18,1.18506168618009,0.291,0.38,7.77080009662099e-15
"ATPSCKMT",2.61439091156874e-18,4.32662201760518,0.228,0.34,7.84317273470622e-15
"PSMF1",2.65542671333098e-18,1.59954558367662,0.311,0.39,7.96628013999293e-15
"PUS7",2.69777842955672e-18,1.09145041223374,0.204,0.258,8.09333528867015e-15
"CBFA2T2",2.72581002807452e-18,-0.386404245815294,0.347,0.412,8.17743008422356e-15
"LRRC39",2.73993341034096e-18,7.28494965034205,0.245,0.309,8.21980023102287e-15
"TMEM182",2.76125414355246e-18,0.99688404811241,0.278,0.378,8.28376243065737e-15
"CEP41",2.78782811880648e-18,4.31113009495231,0.228,0.308,8.36348435641944e-15
"PDE6D",2.91497197437507e-18,-1.68486992143471,0.286,0.381,8.74491592312521e-15
"LOC106994213",2.97130608029685e-18,5.64690622592964,0.196,0.233,8.91391824089054e-15
"SLC38A9",3.19591281146903e-18,1.08337264025642,0.286,0.337,9.58773843440709e-15
"EDARADD",3.41315791153498e-18,6.38963959173029,0.319,0.431,1.02394737346049e-14
"ABCA3",3.57783845312276e-18,0.724755297525954,0.215,0.277,1.07335153593683e-14
"NSD2",4.05276122392242e-18,-2.55638289914037,0.33,0.364,1.21582836717673e-14
"MSRA",4.33797785538266e-18,4.03374504591691,0.335,0.387,1.3013933566148e-14
"TXNL4B",4.37921099429426e-18,1.3681329026412,0.223,0.307,1.31376329828828e-14
"APOOL",4.47768025891661e-18,2.77157657651398,0.343,0.414,1.34330407767498e-14
"HRH2",4.54833317069097e-18,5.28282532072792,0.077,0.102,1.36449995120729e-14
"ZBTB38",4.8164349925508e-18,0.624627767988219,0.488,0.554,1.44493049776524e-14
"CMC1",4.85820141687433e-18,2.03524187908104,0.369,0.453,1.4574604250623e-14
"GAS7",4.94064599260686e-18,4.70637827643919,0.265,0.301,1.48219379778206e-14
"ACBD6",5.00096000273134e-18,0.847905824408704,0.321,0.381,1.5002880008194e-14
"GAN",5.2390807475056e-18,-0.6604070053875,0.277,0.358,1.57172422425168e-14
"HEXA",5.27225730063966e-18,1.49675774659802,0.306,0.366,1.5816771901919e-14
"LOC705946",5.51415912699841e-18,-0.675747862140837,0.362,0.412,1.65424773809952e-14
"PINX1",5.84091598553278e-18,5.37125547893357,0.23,0.301,1.75227479565983e-14
"TRIM36",6.0098888861752e-18,8.14513127891122,0.087,0.116,1.80296666585256e-14
"IFFO2",6.36521799553117e-18,-1.31787312989251,0.257,0.309,1.90956539865935e-14
"RGS3",6.41421541144487e-18,2.78382480147869,0.404,0.451,1.92426462343346e-14
"KAT2B",6.53651022859256e-18,2.87515766431225,0.374,0.412,1.96095306857777e-14
"EFCAB7",6.84281077076249e-18,8.59701514758765,0.378,0.497,2.05284323122875e-14
"MXI1",6.97881441000732e-18,0.937047166032764,0.286,0.384,2.0936443230022e-14
"SLC2A10",7.09668936022112e-18,4.97772492619898,0.236,0.341,2.12900680806634e-14
"LRRC6",7.48687954850678e-18,5.72573663790235,0.305,0.442,2.24606386455203e-14
"GANC",7.52844910834659e-18,0.953336507143082,0.189,0.204,2.25853473250398e-14
"LOC106992550",7.62174847899856e-18,4.30431426994922,0.261,0.323,2.28652454369957e-14
"HHAT",7.81226998470723e-18,1.2352513252249,0.322,0.394,2.34368099541217e-14
"SMC6",7.91641908310269e-18,0.225037883380071,0.158,0.141,2.37492572493081e-14
"SEMA4A",7.94402763521628e-18,-1.0167318258263,0.177,0.205,2.38320829056488e-14
"DNAJA4",8.01446204922066e-18,3.03379451922943,0.229,0.31,2.4043386147662e-14
"CREM",8.22846169928145e-18,1.81026536932731,0.265,0.295,2.46853850978444e-14
"DOCK9",8.40569768060847e-18,0.464789963475135,0.284,0.299,2.52170930418254e-14
"LOC106992808",8.67998628571337e-18,2.19479920384284,0.32,0.435,2.60399588571401e-14
"LOC106996779",8.83385065442959e-18,7.40270592486538,0.16,0.256,2.65015519632888e-14
"HABP4",9.16788606654326e-18,4.48891960484307,0.207,0.296,2.75036581996298e-14
"PTGS1",9.21350813778983e-18,5.75260404617851,0.178,0.217,2.76405244133695e-14
"CCDC85C",9.39008953165097e-18,2.83331698372994,0.263,0.356,2.81702685949529e-14
"GSTT1",1.18371296531124e-17,0.256556339279135,0.223,0.335,3.55113889593372e-14
"TMTC2",1.19083497162123e-17,2.76723036828231,0.31,0.37,3.57250491486368e-14
"NIF3L1",1.2519047608493e-17,2.37428492260171,0.289,0.397,3.75571428254791e-14
"CNNM2",1.31111439336366e-17,-0.283121872651586,0.282,0.363,3.93334318009098e-14
"TSNARE1",1.31646956231463e-17,0.954924829561788,0.424,0.523,3.94940868694388e-14
"SINHCAF",1.33769384814603e-17,0.576740503587566,0.304,0.361,4.01308154443808e-14
"EGLN1",1.44630766892873e-17,1.78112069193713,0.313,0.39,4.3389230067862e-14
"DDHD1",1.45876042996168e-17,0.757897068762002,0.301,0.356,4.37628128988504e-14
"MAGI3",1.62169022638482e-17,4.63404422322807,0.214,0.256,4.86507067915447e-14
"SH3RF2",1.62759349502389e-17,3.54121163877059,0.274,0.318,4.88278048507167e-14
"JAML",1.66633109789821e-17,5.2043938789071,0.301,0.405,4.99899329369463e-14
"AHI1",1.75129036223368e-17,2.38964133643466,0.32,0.344,5.25387108670105e-14
"NEDD4",1.75582155495033e-17,1.06179686323079,0.366,0.418,5.26746466485098e-14
"RNF2",1.91342863944206e-17,0.399138304048081,0.242,0.328,5.74028591832617e-14
"GVQW3",2.04341467304807e-17,5.99099112932973,0.296,0.417,6.13024401914422e-14
"CA5B",2.09807265221004e-17,-1.18874620423234,0.246,0.323,6.29421795663012e-14
"PCGF6",2.09833020544907e-17,2.1964885665914,0.207,0.313,6.29499061634722e-14
"CD244",2.17916260936914e-17,4.52745003538951,0.32,0.354,6.53748782810742e-14
"LOC106994023",2.17929630738315e-17,6.23338007421937,0.279,0.378,6.53788892214946e-14
"TNFRSF10D",2.18304287145377e-17,1.59220634333679,0.331,0.352,6.54912861436131e-14
"WDR25",2.28369449112523e-17,0.393987478306468,0.314,0.403,6.8510834733757e-14
"MBNL3",2.31144113665182e-17,1.20895918145862,0.328,0.364,6.93432340995547e-14
"RYR2",2.31810978477194e-17,4.20026823119266,0.11,0.159,6.95432935431582e-14
"ESD",2.3418155436141e-17,4.21514609327087,0.26,0.358,7.02544663084231e-14
"SLC9A7",2.39038611521672e-17,0.33297761808203,0.364,0.389,7.17115834565016e-14
"MAP7D2",2.42133870022943e-17,1.53699552018784,0.222,0.316,7.26401610068828e-14
"NCALD",2.47866022886062e-17,3.04263720273331,0.442,0.515,7.43598068658186e-14
"TRIM62",2.54369678729758e-17,2.35269867857735,0.249,0.332,7.63109036189275e-14
"GALNT1",2.63062203328532e-17,2.43572917681669,0.371,0.46,7.89186609985597e-14
"HERC6",2.67329568467129e-17,4.41526545108205,0.379,0.424,8.01988705401386e-14
"FBXO36",2.71831420318502e-17,1.02325164594334,0.225,0.342,8.15494260955506e-14
"SYTL3",2.82559573336584e-17,-0.604619424034968,0.41,0.517,8.47678720009751e-14
"LOC114679652",3.26247872336367e-17,7.78611861175199,0.308,0.429,9.787436170091e-14
"JUNB",3.43356827485053e-17,0.295962749748803,0.325,0.346,1.03007048245516e-13
"ZSCAN25",3.48311574676161e-17,2.121994008849,0.295,0.395,1.04493472402848e-13
"PLXNC1",3.54285664750023e-17,2.53646045106348,0.335,0.34,1.06285699425007e-13
"FAN1",3.65602048338928e-17,1.90165634188227,0.284,0.369,1.09680614501678e-13
"VPS41",3.74277051506461e-17,0.571174527004301,0.334,0.384,1.12283115451938e-13
"PHLDA1",3.81200466648517e-17,4.8052802119481,0.134,0.168,1.14360139994555e-13
"TXNDC5",3.90953632859344e-17,8.51103888063514,0.136,0.163,1.17286089857803e-13
"CPD",4.1811396387559e-17,2.9091742915931,0.381,0.476,1.25434189162677e-13
"TESPA1",4.23049621031894e-17,1.13989141643493,0.281,0.312,1.26914886309568e-13
"LOC114673853",4.24234440993583e-17,4.1002063362115,0.286,0.385,1.27270332298075e-13
"ATP11C",4.26899316905624e-17,5.50319200339076,0.283,0.322,1.28069795071687e-13
"PLEKHA8",4.38976936720351e-17,7.45079803969599,0.348,0.431,1.31693081016105e-13
"KCNMB1",4.54721432657022e-17,-0.946926659864514,0.128,0.184,1.36416429797107e-13
"NEK6",4.55052998607886e-17,4.99965239378402,0.192,0.186,1.36515899582366e-13
"ARSK",4.6618591359496e-17,1.04979844584848,0.234,0.333,1.39855774078488e-13
"ZRANB3",4.68228415383595e-17,2.14148682641376,0.247,0.307,1.40468524615079e-13
