"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DOCK1",1.11720484638227e-66,4.18561215616747,0.352,0.448,3.35161453914682e-63
"TAGAP",1.1202786316561e-66,-0.899172262794953,0.341,0.383,3.36083589496829e-63
"TMEM184B",1.14738252035026e-66,2.82367637678694,0.287,0.368,3.44214756105077e-63
"RTN4IP1",1.18452710418052e-66,6.3919614065993,0.273,0.327,3.55358131254156e-63
"COQ2",1.27541217419968e-66,5.00131067308814,0.294,0.389,3.82623652259904e-63
"SELPLG",1.45508553124322e-66,0.977132144607521,0.272,0.348,4.36525659372967e-63
"GRASP",1.52469629246353e-66,-0.80384491346854,0.252,0.342,4.5740888773906e-63
"LOC114673835",1.70506692398984e-66,6.10523043632529,0.194,0.271,5.11520077196951e-63
"FAM13A",2.29936589930243e-66,1.23431003527049,0.186,0.236,6.8980976979073e-63
"INCENP",2.44839933793276e-66,5.72945077314734,0.222,0.264,7.34519801379827e-63
"DNAJA4",2.67388099414978e-66,2.94291381428681,0.276,0.372,8.02164298244934e-63
"MAPT",3.46735485861802e-66,3.70916216257533,0.348,0.46,1.04020645758541e-62
"LOC106997853",3.95764192982949e-66,7.24598607995816,0.238,0.293,1.18729257894885e-62
"PEPD",4.08236540150511e-66,5.46220830551635,0.305,0.387,1.22470962045153e-62
"GALC",4.90846272328574e-66,1.87049996348008,0.293,0.372,1.47253881698572e-62
"LOC106997914",5.08096064263649e-66,3.33755690622871,0.195,0.261,1.52428819279095e-62
"ZNF782",5.12510637303249e-66,1.93794829054827,0.309,0.399,1.53753191190975e-62
"GALNT1",5.25678292634859e-66,1.54399930802468,0.282,0.353,1.57703487790458e-62
"ST3GAL4",6.4210828736512e-66,1.13561694908242,0.292,0.384,1.92632486209536e-62
"C11H12orf40",7.04799715985764e-66,4.49879283788335,0.207,0.282,2.11439914795729e-62
"ATAD2",8.150387992725e-66,1.17393737693145,0.284,0.337,2.4451163978175e-62
"CENPJ",8.30054740876075e-66,5.52187742298462,0.31,0.397,2.49016422262823e-62
"KCNG2",8.87948768587815e-66,4.20300216930849,0.138,0.202,2.66384630576344e-62
"LOC106994782",1.05666553278103e-65,5.92920961438876,0.278,0.394,3.16999659834309e-62
"NDUFAF6",1.17240350927947e-65,3.10704125094616,0.267,0.333,3.51721052783841e-62
"ICK",1.41868374667397e-65,1.34650724117371,0.32,0.399,4.2560512400219e-62
"KLHL3",1.46994537906139e-65,3.52681437012145,0.318,0.415,4.40983613718416e-62
"ITSN1",1.5491997035708e-65,4.90987985904984,0.214,0.268,4.6475991107124e-62
"WDSUB1",1.59845793498814e-65,2.6309566364366,0.262,0.343,4.79537380496442e-62
"ACER3",1.61049961945292e-65,0.519158473509242,0.254,0.312,4.83149885835875e-62
"NCAPG2",1.7655276190033e-65,3.37484928816728,0.235,0.294,5.29658285700989e-62
"LOC106994956",2.08573347585024e-65,1.26404261789911,0.268,0.358,6.25720042755071e-62
"TCAF2",2.23259018303978e-65,4.72456388437591,0.308,0.392,6.69777054911935e-62
"EBPL",2.32374631878397e-65,3.23360703894891,0.293,0.38,6.97123895635191e-62
"METTL25",2.45794693780943e-65,6.3969584911492,0.288,0.371,7.37384081342828e-62
"HIP1",2.68750584479546e-65,1.29825622227696,0.169,0.191,8.06251753438637e-62
"LOC699110",3.02567724432596e-65,2.05628157092378,0.282,0.372,9.07703173297788e-62
"BCLAF3",3.18855996788892e-65,1.90237286757154,0.274,0.352,9.56567990366675e-62
"LOC114678864",3.35500801426339e-65,4.42850663797003,0.244,0.336,1.00650240427902e-61
"QDPR",3.47006635068515e-65,3.92925958658516,0.211,0.292,1.04101990520555e-61
"FAM184B",3.59786312642723e-65,3.29052540103977,0.221,0.254,1.07935893792817e-61
"EDARADD",3.98804229878191e-65,4.83666850832423,0.361,0.472,1.19641268963457e-61
"HELLS",4.32787556543337e-65,0.463384333065383,0.291,0.343,1.29836266963001e-61
"LOC114673989",4.60309590916331e-65,7.07112543424484,0.27,0.384,1.38092877274899e-61
"PLCXD2",4.78075102049822e-65,5.68639013157308,0.272,0.356,1.43422530614947e-61
"LOC106994433",5.66688569020587e-65,7.59686686547473,0.266,0.367,1.70006570706176e-61
"WHRN",6.15659966302767e-65,0.40527051716504,0.154,0.212,1.8469798989083e-61
"BCOR",6.27100507321239e-65,1.25163691852574,0.323,0.369,1.88130152196372e-61
"CARNMT1",9.8751224895733e-65,2.65752277757235,0.26,0.329,2.96253674687199e-61
"APOL6",1.07330052442875e-64,4.56934244798538,0.324,0.415,3.21990157328626e-61
"PINX1",1.17141048242101e-64,3.8104395104861,0.261,0.34,3.51423144726304e-61
"TTC33",1.26501502407819e-64,2.81955571509041,0.287,0.363,3.79504507223457e-61
"PARP16",1.36830256604606e-64,2.84168520336463,0.311,0.419,4.10490769813818e-61
"SUSD4",1.4006363957724e-64,5.0142055130813,0.31,0.395,4.20190918731719e-61
"BHLHE40",1.43344805701288e-64,6.17729173910571,0.213,0.245,4.30034417103863e-61
"MED12L",1.4398406980179e-64,2.32760703448735,0.128,0.152,4.31952209405369e-61
"WDR27",1.75515659533876e-64,4.04023163931744,0.294,0.371,5.26546978601627e-61
"CCDC92",1.78715340546375e-64,6.61160896653437,0.287,0.372,5.36146021639126e-61
"LOC705220",1.79186853558608e-64,3.48365996584887,0.138,0.176,5.37560560675825e-61
"SDHAF3",2.06992993087668e-64,4.99414270286392,0.302,0.396,6.20978979263004e-61
"FAM210A",2.08459770705778e-64,0.658780153326087,0.311,0.382,6.25379312117334e-61
"MRPL13",2.16794411205949e-64,1.73497919594674,0.264,0.341,6.50383233617847e-61
"HACD4",2.23168917662067e-64,5.20539867393365,0.234,0.322,6.69506752986202e-61
"SLC20A2",2.5747968291934e-64,3.69642736438473,0.298,0.389,7.72439048758021e-61
"ANKRD46",2.60967116927884e-64,4.30830317490649,0.289,0.371,7.82901350783651e-61
"FNBP1L",2.94729187451195e-64,3.36172504152233,0.156,0.211,8.84187562353584e-61
"CMAH",2.99905070807031e-64,3.56512471605372,0.313,0.373,8.99715212421094e-61
"ERG28",3.45758471775175e-64,6.47471055413954,0.26,0.343,1.03727541532552e-60
"ANO10",3.7272276520518e-64,1.02783678284737,0.327,0.398,1.11816829561554e-60
"SLC17A5",3.78584559977661e-64,-0.30319948980527,0.322,0.405,1.13575367993298e-60
"CYTH3",4.02660550788907e-64,5.02066523157013,0.279,0.369,1.20798165236672e-60
"LOC100430028",4.27706898509292e-64,0.288669440113117,0.29,0.354,1.28312069552788e-60
"ZFP37",5.13963233175252e-64,9.04816014353146,0.287,0.383,1.54188969952576e-60
"LOC106999837",5.24337742700378e-64,4.24062839002204,0.248,0.327,1.57301322810113e-60
"RIPK1",5.54106191255157e-64,-1.47655746733778,0.304,0.389,1.66231857376547e-60
"RASA4B",5.6201516477373e-64,5.01183887880188,0.096,0.145,1.68604549432119e-60
"PGM2L1",5.6787158564342e-64,2.62570970834139,0.248,0.285,1.70361475693026e-60
"RBBP8",5.75589153420042e-64,4.70636547929984,0.254,0.345,1.72676746026013e-60
"CCDC150",6.39124472198317e-64,5.67644371227153,0.185,0.251,1.91737341659495e-60
"FLNB",6.44258594976877e-64,1.62422447130545,0.295,0.376,1.93277578493063e-60
"SETDB2",7.71617425208954e-64,1.63083296523747,0.161,0.178,2.31485227562686e-60
"CCDC186",7.89948268565177e-64,3.48656884665963,0.314,0.363,2.36984480569553e-60
"C6H5orf63",8.41581546809933e-64,3.03993316116791,0.328,0.419,2.5247446404298e-60
"AKAP6",9.02277371391802e-64,2.62669536814928,0.239,0.317,2.70683211417541e-60
"NFIC",1.0468881381077e-63,1.92110624301638,0.281,0.37,3.1406644143231e-60
"MRPS27",1.06311908933488e-63,0.923720342377807,0.327,0.384,3.18935726800465e-60
"LOC106999362",1.11670746523322e-63,1.26652259919025,0.279,0.36,3.35012239569967e-60
"ATG4A",1.15298899488083e-63,-2.27312757171303,0.291,0.372,3.45896698464249e-60
"ABL2",1.18502364211024e-63,1.81048330033193,0.312,0.385,3.55507092633071e-60
"SLC31A2",1.2008905806424e-63,3.45301929094062,0.3,0.407,3.6026717419272e-60
"ZDHHC13",1.3006378190104e-63,4.55426443770525,0.272,0.33,3.90191345703119e-60
"LOC106996953",1.35049211446705e-63,3.74753225851247,0.277,0.382,4.05147634340115e-60
"TBC1D32",1.69198767360479e-63,2.7815519838825,0.209,0.296,5.07596302081436e-60
"CLOCK",1.83690631603301e-63,1.50539964314938,0.305,0.369,5.51071894809904e-60
"PDE4A",2.26333210992152e-63,3.0629262710167,0.269,0.342,6.78999632976457e-60
"RGL1",2.39256279985386e-63,4.06756024058945,0.137,0.184,7.17768839956157e-60
"CMTM7",2.70888027190508e-63,4.13999550359912,0.305,0.374,8.12664081571523e-60
"PRAG1",3.24356712150794e-63,0.702114366778816,0.298,0.34,9.73070136452382e-60
"LPGAT1",3.66909662647897e-63,1.12948715057037,0.211,0.224,1.10072898794369e-59
"BDH2",4.03477438020837e-63,6.35443591114531,0.268,0.391,1.21043231406251e-59
"PARP9",4.11703571661793e-63,1.33523321980909,0.282,0.361,1.23511071498538e-59
"SBK1",4.67764938231115e-63,1.43121780535921,0.252,0.345,1.40329481469335e-59
"RBFOX2",5.05503372883669e-63,4.0235299097036,0.267,0.369,1.51651011865101e-59
"LOC100424232",5.18410459586076e-63,2.2782117882026,0.279,0.328,1.55523137875823e-59
"LOC114680155",5.19466231922559e-63,4.60624954758641,0.273,0.388,1.55839869576768e-59
"VPS26B",5.2127869618641e-63,1.11483667408519,0.277,0.368,1.56383608855923e-59
"CHI3L2",5.53162729744457e-63,2.88730677129974,0.282,0.357,1.65948818923337e-59
"NR4A2",5.62154981471474e-63,6.17222223311759,0.353,0.408,1.68646494441442e-59
"BCL2L11",5.89573713337051e-63,4.49702131699874,0.249,0.286,1.76872114001115e-59
"CTPS2",6.13246529459654e-63,0.882475034562912,0.343,0.438,1.83973958837896e-59
"BHLHB9",6.6477779077446e-63,3.52811631242797,0.255,0.354,1.99433337232338e-59
"PPIP5K1",7.51268586508666e-63,2.50132606864793,0.259,0.331,2.253805759526e-59
"SHLD1",8.34402999896803e-63,2.63508763094966,0.304,0.359,2.50320899969041e-59
"PCNX4",8.42180463302262e-63,1.71990345598688,0.265,0.324,2.52654138990679e-59
"SEC24D",9.69658640263431e-63,4.80405218360392,0.26,0.309,2.90897592079029e-59
"RAB37",9.78850952962205e-63,4.38575714193286,0.282,0.341,2.93655285888661e-59
"AXIN2",1.11123790133211e-62,4.45275556151859,0.262,0.35,3.33371370399632e-59
"PTCH2",1.12918408558906e-62,5.82002720608871,0.178,0.235,3.38755225676717e-59
"GANC",1.31813509441079e-62,1.10752557952836,0.187,0.21,3.95440528323237e-59
"ZNF197",1.38447182758885e-62,3.71474409946317,0.282,0.386,4.15341548276654e-59
"NUCB2",1.53346805065427e-62,0.694356896948864,0.279,0.346,4.60040415196281e-59
"ANXA2",1.74735371565668e-62,2.01260771786098,0.312,0.359,5.24206114697005e-59
"LOC106992647",1.75518624537043e-62,2.62344385445208,0.285,0.311,5.26555873611129e-59
"LOC114677451",1.76920854317081e-62,6.56019625997449,0.262,0.353,5.30762562951244e-59
"CRPPA",1.80024031584676e-62,1.88972021271322,0.224,0.279,5.40072094754027e-59
"MGST3",1.9555351403096e-62,4.03455071819444,0.299,0.394,5.86660542092881e-59
"IFT57",2.31006655970147e-62,0.642831067694136,0.106,0.113,6.93019967910442e-59
"TBCEL",2.79595244364118e-62,4.72677871500226,0.257,0.34,8.38785733092353e-59
"C2CD2",3.01716339544239e-62,0.571536788397134,0.301,0.399,9.05149018632717e-59
"IL1RAP",3.07296338376957e-62,3.88093363717006,0.35,0.457,9.21889015130872e-59
"CDR2",3.16655018018276e-62,2.99559286577331,0.272,0.351,9.49965054054829e-59
"FKTN",3.24089118012361e-62,3.04243573292488,0.286,0.382,9.72267354037084e-59
"SFXN1",3.77514978835138e-62,1.39967198673742,0.31,0.371,1.13254493650541e-58
"WDR35",4.61258885766213e-62,5.64662677644738,0.282,0.385,1.38377665729864e-58
"ALK",6.01982517105411e-62,4.76187470969639,0.259,0.36,1.80594755131623e-58
"MCCC2",7.25534718156384e-62,2.33397756141205,0.273,0.352,2.17660415446915e-58
"ACO1",7.73777375756228e-62,3.26676449254746,0.287,0.386,2.32133212726868e-58
"BICD1",7.8768355140817e-62,2.93485930087415,0.352,0.438,2.36305065422451e-58
"CLIP4",7.87772434827817e-62,1.97410167805433,0.349,0.455,2.36331730448345e-58
"HSD17B6",8.27359519791544e-62,4.19105504688134,0.298,0.378,2.48207855937463e-58
"CDK19",8.5272715122201e-62,0.580751912972193,0.351,0.421,2.55818145366603e-58
"MRPL1",8.70357754464048e-62,1.43745384319997,0.278,0.342,2.61107326339215e-58
"P2RY10",8.99064464691505e-62,0.832612232712113,0.317,0.377,2.69719339407451e-58
"TET1",9.6614640641724e-62,1.4025530130784,0.301,0.388,2.89843921925172e-58
"SLC41A1",1.12190472656083e-61,3.43093625455525,0.29,0.368,3.3657141796825e-58
"USP6NL",1.19334382541644e-61,0.460625318403017,0.157,0.148,3.58003147624932e-58
"LOC114678831",1.20908075433243e-61,-2.20498011947654,0.253,0.338,3.6272422629973e-58
"CAMSAP1",1.42386998309906e-61,1.7631559590977,0.286,0.359,4.27160994929717e-58
"LOC106993335",1.48135970900139e-61,3.97308454625245,0.287,0.384,4.44407912700418e-58
"SUMF1",1.5573044566517e-61,2.58563610333478,0.29,0.363,4.6719133699551e-58
"SOCS6",1.83911071145821e-61,5.0639447869548,0.274,0.376,5.51733213437463e-58
"PANX1",1.86506292775647e-61,2.42428997740453,0.349,0.449,5.59518878326941e-58
"BCL9",1.9935989754964e-61,1.36486415477033,0.282,0.366,5.98079692648921e-58
"LOC114673869",2.01045205411461e-61,3.52042241001034,0.283,0.361,6.03135616234383e-58
"MTMR8",2.23747130237968e-61,2.87474326193362,0.32,0.404,6.71241390713903e-58
"C12H2orf76",2.3577134509773e-61,0.505934245408767,0.313,0.386,7.07314035293191e-58
"SLC25A17",2.5098057288297e-61,-0.821677934738368,0.293,0.369,7.5294171864891e-58
"SPSB1",2.57960592455443e-61,4.23371116358761,0.334,0.427,7.7388177736633e-58
"ITGA5",2.71829200239941e-61,1.5469763506932,0.363,0.46,8.15487600719823e-58
"LOC717030",2.72069219007573e-61,5.41465942047221,0.354,0.465,8.16207657022719e-58
"TMEM67",2.93403317853202e-61,7.51125677852943,0.286,0.365,8.80209953559607e-58
"FAM184A",3.04802251361694e-61,2.90573372519655,0.335,0.43,9.14406754085083e-58
"DLG3",3.40631738117796e-61,2.12202484102523,0.325,0.41,1.02189521435339e-57
"ACVR1",3.50864220922071e-61,4.23222538884043,0.365,0.443,1.05259266276621e-57
"ANGEL1",3.7743602197767e-61,2.86617566753239,0.241,0.316,1.13230806593301e-57
"PCBD2",4.31589855405469e-61,2.4924194784234,0.255,0.338,1.29476956621641e-57
"ADIPOR2",4.38285631500268e-61,2.64411047621331,0.311,0.39,1.3148568945008e-57
"GSKIP",4.72735546186075e-61,1.88253388307908,0.22,0.291,1.41820663855822e-57
"HGD",4.99075602878457e-61,5.8847489757054,0.369,0.471,1.49722680863537e-57
"MAP3K20",5.57568425954915e-61,1.72903403852911,0.109,0.119,1.67270527786475e-57
"TSHZ1",5.59624740547217e-61,1.47691837236787,0.339,0.44,1.67887422164165e-57
"RAD51D",5.60216203945837e-61,-1.09720720300226,0.252,0.339,1.68064861183751e-57
"TPGS2",6.40246268515137e-61,-1.8881353218051,0.262,0.344,1.92073880554541e-57
"TXNL4B",6.7864145066535e-61,1.63070854270607,0.295,0.379,2.03592435199605e-57
"SOAT1",6.85163250372763e-61,1.11227513552636,0.295,0.372,2.05548975111829e-57
"WDR60",7.2435122156795e-61,1.62365346745342,0.317,0.408,2.17305366470385e-57
"CA5B",7.48463303031755e-61,1.01747252023784,0.252,0.326,2.24538990909527e-57
"TECPR2",7.56209446539215e-61,2.52350324084216,0.302,0.383,2.26862833961764e-57
"RFC3",8.0557637581641e-61,3.22820660004772,0.25,0.309,2.41672912744923e-57
"DTWD1",8.46548550641732e-61,2.03033923712994,0.272,0.358,2.5396456519252e-57
"ZKSCAN4",8.96230667805683e-61,5.21799401687034,0.275,0.366,2.68869200341705e-57
"DDX11",1.15021378815636e-60,6.15299560624821,0.125,0.147,3.45064136446908e-57
"TTC28",1.27490847496198e-60,1.53715981842171,0.328,0.393,3.82472542488594e-57
"UBE2E3",1.45554674364417e-60,2.33871897502724,0.286,0.354,4.36664023093251e-57
"RPGR",1.58320838503135e-60,4.02602286605671,0.289,0.365,4.74962515509406e-57
"HOMER2",1.61083475739723e-60,-0.226318939419278,0.255,0.334,4.8325042721917e-57
"PIGL",1.70077180222927e-60,1.03948459363463,0.305,0.383,5.10231540668781e-57
"INPP1",1.73765552547237e-60,3.55188088102949,0.314,0.417,5.2129665764171e-57
"PRDM1",1.76675525960673e-60,3.22414097455056,0.224,0.274,5.30026577882018e-57
"UBL3",1.91563608802735e-60,1.05756801839427,0.357,0.413,5.74690826408205e-57
"MMS22L",1.91594131414003e-60,1.90205669740212,0.2,0.252,5.7478239424201e-57
"HABP4",1.97249956351186e-60,5.67466159694096,0.271,0.352,5.91749869053557e-57
"ZPBP",2.03937659278828e-60,5.33297907335123,0.265,0.355,6.11812977836484e-57
"KBTBD12",2.2174128295168e-60,4.72036535598546,0.221,0.333,6.65223848855039e-57
"RRBP1",2.39802935796128e-60,5.46679999042783,0.189,0.21,7.19408807388384e-57
"KLHL32",2.85500939653913e-60,3.02403104054294,0.238,0.319,8.5650281896174e-57
"AMFR",3.66556647370183e-60,0.576594365593038,0.29,0.345,1.09966994211055e-56
"NSMCE1",3.9881416394913e-60,0.786877484448392,0.34,0.415,1.19644249184739e-56
"BCKDHB",4.13014841149849e-60,5.77371281517331,0.299,0.38,1.23904452344955e-56
"LIN52",4.77304233908005e-60,1.22761040657077,0.317,0.401,1.43191270172401e-56
"HIST1H2BJ",5.18062828921252e-60,3.56097219630327,0.102,0.131,1.55418848676376e-56
"KLHL8",5.71001427685087e-60,3.23318989920736,0.237,0.307,1.71300428305526e-56
"IPMK",6.02576336583519e-60,3.00422905380021,0.241,0.298,1.80772900975056e-56
"HSDL2",6.03561860583855e-60,1.84284510127203,0.268,0.363,1.81068558175157e-56
"PAFAH2",6.93389151115535e-60,1.78051699084962,0.287,0.375,2.08016745334661e-56
"SERINC5",7.2658220804355e-60,1.31140390595869,0.376,0.464,2.17974662413065e-56
"SLC25A42",7.51775368149342e-60,4.15454766891575,0.286,0.367,2.25532610444803e-56
"LOC106996779",8.02903868650481e-60,5.5954901350684,0.29,0.385,2.40871160595144e-56
"LOC114677472",8.36346661464955e-60,3.47453615351605,0.236,0.319,2.50903998439487e-56
"RPS6KA2",8.40332077918183e-60,2.90734739645663,0.215,0.245,2.52099623375455e-56
"RNASE4",8.43387005405139e-60,1.07034457356327,0.308,0.381,2.53016101621542e-56
"RAB9B",8.58515493841879e-60,3.57418837204761,0.377,0.484,2.57554648152564e-56
"CEP89",8.68283164357327e-60,3.0746092218438,0.288,0.365,2.60484949307198e-56
"TBC1D14",1.1387306516166e-59,0.284420524287125,0.328,0.373,3.4161919548498e-56
"PIGF",1.18632375921619e-59,0.543679036222582,0.299,0.382,3.55897127764858e-56
"KANSL1L",1.25085055619207e-59,1.0362952478971,0.267,0.332,3.75255166857621e-56
"LOC107000617",1.28877963652897e-59,5.16700613575604,0.322,0.402,3.86633890958691e-56
"AVIL",1.32726637549177e-59,2.83699622788952,0.25,0.324,3.98179912647531e-56
"PGM1",1.43316041693971e-59,3.43938439707527,0.321,0.408,4.29948125081912e-56
"IFT172",1.50150610322993e-59,4.2177733933236,0.215,0.292,4.50451830968978e-56
"GLUD1",1.5720044958533e-59,3.0427167050207,0.343,0.41,4.7160134875599e-56
"CTSO",1.65357055230232e-59,4.06558868008172,0.263,0.34,4.96071165690695e-56
"FAM156A",1.93872162352953e-59,6.15127415757781,0.252,0.321,5.8161648705886e-56
"PKP2",2.03778574852485e-59,3.55683417535906,0.211,0.307,6.11335724557454e-56
"SEC22A",2.17340689290923e-59,4.9890566406134,0.349,0.435,6.52022067872769e-56
"DMAC2L",2.23331137556807e-59,5.35820691864414,0.276,0.39,6.69993412670422e-56
"SPATA1",2.5669160875825e-59,4.49583852226257,0.267,0.359,7.7007482627475e-56
"ZNF318",2.69491769349737e-59,0.542603686150005,0.301,0.36,8.08475308049212e-56
"KLHL7",3.06510397992219e-59,3.83659193590995,0.304,0.399,9.19531193976656e-56
"AGFG2",3.24735409609067e-59,3.77164716829111,0.287,0.358,9.74206228827202e-56
"PRC1",3.96052821716211e-59,4.1575885755586,0.114,0.144,1.18815846514863e-55
"C1H1orf112",4.54569275917696e-59,4.48384147748327,0.239,0.298,1.36370782775309e-55
"SKP2",4.77224542024506e-59,4.29607024953622,0.25,0.32,1.43167362607352e-55
"NUB1",5.04597586517096e-59,4.03160480308446,0.196,0.218,1.51379275955129e-55
"MYO6",5.150126804292e-59,2.44912226518721,0.374,0.454,1.5450380412876e-55
"SETD7",5.43149538420564e-59,0.839191483076335,0.319,0.377,1.62944861526169e-55
"SVOPL",5.81177810850918e-59,4.00932502236398,0.261,0.345,1.74353343255275e-55
"RUNX2",5.90588015138245e-59,0.730107058448343,0.314,0.348,1.77176404541473e-55
"SMPDL3A",6.86068648283128e-59,3.06301101451552,0.245,0.301,2.05820594484938e-55
"SPICE1",7.38782150932227e-59,5.64029425595643,0.224,0.302,2.21634645279668e-55
"CTSC",7.71170246191389e-59,3.87379037261436,0.242,0.295,2.31351073857417e-55
"MRPL39",8.10888280025057e-59,1.15850302662722,0.302,0.359,2.43266484007517e-55
"MMAA",8.50530095528111e-59,3.25301455705282,0.288,0.367,2.55159028658433e-55
"DHX35",8.82042558529712e-59,0.412777479543482,0.286,0.354,2.64612767558914e-55
"FCHO2",1.03901859459954e-58,2.13909830764658,0.102,0.131,3.11705578379862e-55
"DHX34",1.05165321623948e-58,7.86632151512717,0.254,0.329,3.15495964871845e-55
"GSTCD",1.1078189564377e-58,4.90247016360199,0.261,0.34,3.32345686931311e-55
"HRH2",1.2029255754017e-58,4.20139125890172,0.147,0.182,3.60877672620511e-55
"LOC703700",1.23799965797062e-58,1.36288453978141,0.202,0.237,3.71399897391187e-55
"DDHD1",1.2626725277494e-58,2.32480251517641,0.312,0.366,3.78801758324821e-55
"USP53",1.30503731217714e-58,4.87895075631973,0.225,0.299,3.91511193653143e-55
"LYAR",1.30561054671582e-58,-0.372229848899341,0.247,0.323,3.91683164014747e-55
"LOC106999909",1.330247959111e-58,3.36074172575909,0.225,0.32,3.99074387733301e-55
"LOC106992418",1.43966520355329e-58,4.91692266240358,0.265,0.305,4.31899561065988e-55
"SOD2",1.4715667810365e-58,-1.80462541857919,0.168,0.215,4.41470034310949e-55
"ZDHHC15",1.47475380275541e-58,2.66016795217349,0.312,0.407,4.42426140826624e-55
"SDCBP",1.4975849201849e-58,1.43932856846806,0.313,0.404,4.49275476055471e-55
"GLIPR2",1.58387278711027e-58,1.19874801380288,0.31,0.398,4.75161836133082e-55
"FBXO8",1.59238500282381e-58,2.85004339543621,0.348,0.428,4.77715500847144e-55
"ZNF19",1.59393301408465e-58,4.40022237952185,0.319,0.421,4.78179904225394e-55
"DOK2",1.62760602986734e-58,4.00051532363359,0.294,0.388,4.88281808960202e-55
"IFT140",1.81302599993425e-58,1.17826355339487,0.244,0.301,5.43907799980274e-55
"LANCL3",1.85116357817977e-58,3.67881058775082,0.283,0.326,5.55349073453931e-55
"NDFIP2",2.00508060554588e-58,5.01245554672365,0.345,0.446,6.01524181663765e-55
"ATP1B3",2.00696527310413e-58,1.20269312494161,0.329,0.386,6.02089581931238e-55
"LOC702071",2.19522305841324e-58,2.40777278414778,0.321,0.395,6.58566917523971e-55
"FAM126A",2.40584254642983e-58,4.91120456314866,0.297,0.346,7.21752763928948e-55
"LIMA1",2.53233234296122e-58,4.84851001355329,0.24,0.335,7.59699702888365e-55
"SQSTM1",2.91619094244136e-58,0.388443783381664,0.319,0.385,8.74857282732409e-55
"LOC697906",3.4054893802994e-58,6.22383252951761,0.231,0.311,1.02164681408982e-54
"CPD",3.82388420403137e-58,4.87814645208736,0.346,0.436,1.14716526120941e-54
"ARF4",3.90061566176394e-58,0.575874186506809,0.34,0.391,1.17018469852918e-54
"PIK3IP1",3.93402097145188e-58,0.394516609928618,0.284,0.337,1.18020629143556e-54
"LOC114675020",4.4557129365622e-58,3.67109665880053,0.268,0.361,1.33671388096866e-54
"LOC106997709",4.66743274968612e-58,3.70006056687728,0.386,0.485,1.40022982490584e-54
"E2F5",5.13292333448452e-58,4.58413156024577,0.129,0.168,1.53987700034536e-54
"LUZP1",5.33682673629857e-58,2.42126970139194,0.279,0.371,1.60104802088957e-54
"MYO1D",5.60936204101986e-58,3.8162467484398,0.341,0.394,1.68280861230596e-54
"PEX7",6.22722655943023e-58,3.78762753244382,0.348,0.419,1.86816796782907e-54
"RNF19B",6.38341653334513e-58,-0.932184594084369,0.326,0.381,1.91502496000354e-54
"PDZRN3",6.51145762352267e-58,2.54459156827606,0.225,0.251,1.9534372870568e-54
"LOC114677693",7.3778831410256e-58,2.28745311473795,0.265,0.36,2.21336494230768e-54
"CMC1",7.57472096855802e-58,0.315128477827743,0.329,0.396,2.27241629056741e-54
"FAM185A",8.50722681515001e-58,4.75494417444482,0.298,0.385,2.552168044545e-54
"CD55",8.57505675542026e-58,0.580316611107662,0.308,0.346,2.57251702662608e-54
"PTDSS1",8.78562521755834e-58,1.23879225720277,0.318,0.385,2.6356875652675e-54
"FANCB",9.31308301871683e-58,6.17414634068747,0.268,0.371,2.79392490561505e-54
"RNF130",1.16522281810402e-57,-0.359153367264341,0.207,0.248,3.49566845431207e-54
"KSR2",1.25636805296102e-57,3.43668536775075,0.205,0.237,3.76910415888307e-54
"BOD1",1.38449989974688e-57,5.08283156658448,0.32,0.433,4.15349969924063e-54
"SMIM14",1.39161933590285e-57,0.244172084878707,0.271,0.324,4.17485800770854e-54
"ARFIP1",1.60490070670087e-57,0.599638245594429,0.261,0.316,4.8147021201026e-54
"SQOR",1.67683877860087e-57,4.96919006735076,0.31,0.389,5.0305163358026e-54
"LOC106993074",1.70184201812095e-57,5.76304677424574,0.312,0.398,5.10552605436286e-54
"PSMF1",1.72453642557049e-57,1.12209343241496,0.306,0.374,5.17360927671146e-54
"LCLAT1",1.75324031680116e-57,0.92373791258222,0.312,0.376,5.25972095040349e-54
"LOC703857",1.78776965321307e-57,2.41329590648583,0.248,0.295,5.3633089596392e-54
"RECK",1.85838310201933e-57,3.75554217681431,0.245,0.308,5.57514930605798e-54
"RPH3AL",1.90760727705055e-57,1.86555126573449,0.252,0.351,5.72282183115165e-54
"RNF125",2.34712574774924e-57,1.41372716851698,0.39,0.493,7.04137724324772e-54
"TTC39B",2.94062829438339e-57,4.00227691257191,0.308,0.361,8.82188488315016e-54
"WDR25",3.27273650902824e-57,2.50000466627493,0.316,0.397,9.81820952708471e-54
"HPSE",3.27963867822497e-57,0.326308548756761,0.329,0.422,9.83891603467492e-54
"NPHP4",4.50474518647888e-57,2.75852970524675,0.236,0.28,1.35142355594366e-53
"CDKL3",4.57406128666025e-57,4.25104224441497,0.235,0.321,1.37221838599807e-53
"TTLL11",4.67536512578274e-57,4.58936804140373,0.311,0.392,1.40260953773482e-53
"KIAA1958",5.23102258765943e-57,2.55934251168867,0.249,0.315,1.56930677629783e-53
"ABHD17B",5.50161263075341e-57,1.6779449819053,0.201,0.237,1.65048378922602e-53
"ENTPD7",5.54687528272737e-57,6.27892452986346,0.225,0.285,1.66406258481821e-53
"SLC7A5",6.64362174051202e-57,-2.13786749079559,0.275,0.343,1.99308652215361e-53
