"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GRK3",2.15104411924883e-22,1.89397741015916,0.129,0.118,6.4531323577465e-19
"TPX2",2.1766475092765e-22,3.14818577960204,0.158,0.202,6.52994252782951e-19
"ANKMY1",2.23522136927745e-22,2.47458333941386,0.26,0.348,6.70566410783236e-19
"DPP4",2.26376881155891e-22,2.04248628955329,0.344,0.426,6.79130643467673e-19
"PAFAH2",2.3464688655479e-22,2.4687520764182,0.302,0.386,7.0394065966437e-19
"HINT3",2.39822244786676e-22,0.496048058513354,0.217,0.306,7.19466734360028e-19
"FAM210A",2.50133456177431e-22,1.05330051740707,0.287,0.345,7.50400368532292e-19
"KCNMB1",2.50196881686189e-22,4.29982097146232,0.289,0.381,7.50590645058566e-19
"CCDC186",2.65108484170275e-22,3.75420807272235,0.314,0.362,7.95325452510824e-19
"VPS26B",2.82482715060353e-22,-0.268694562788347,0.293,0.375,8.47448145181058e-19
"LOC114671785",2.8311288248296e-22,1.43561468898355,0.277,0.34,8.49338647448879e-19
"EBPL",2.90710677086775e-22,5.18965733033877,0.28,0.357,8.72132031260324e-19
"LOC114678864",2.91816644191931e-22,4.44847699842091,0.237,0.319,8.75449932575792e-19
"SYT11",3.18097091398127e-22,2.35045421843994,0.254,0.326,9.5429127419438e-19
"TXNL4B",3.33128237932097e-22,7.7995957106343,0.334,0.412,9.99384713796292e-19
"LACTB2",3.41742032722188e-22,9.68149225706563,0.358,0.45,1.02522609816656e-18
"LOC106997050",3.50469921408015e-22,5.5066706456296,0.219,0.304,1.05140976422404e-18
"RAD54B",3.52726239320769e-22,1.59774498359711,0.258,0.347,1.05817871796231e-18
"MMS22L",3.65127866157554e-22,2.43545259491816,0.22,0.271,1.09538359847266e-18
"EPB41L2",3.67793211210241e-22,0.907615335326423,0.147,0.157,1.10337963363072e-18
"TMED8",3.8229832691679e-22,2.46549445524375,0.113,0.111,1.14689498075037e-18
"SLC36A1",3.95588520883954e-22,5.17658235833567,0.31,0.395,1.18676556265186e-18
"NR4A3",4.35291394343988e-22,-1.90369875361108,0.156,0.179,1.30587418303196e-18
"NR4A2",4.39680558661591e-22,1.87710573383535,0.347,0.398,1.31904167598477e-18
"LOC704994",4.53340949289429e-22,3.16858329543387,0.196,0.285,1.36002284786829e-18
"ZNF821",4.53478053163828e-22,-1.2949749260283,0.297,0.382,1.36043415949148e-18
"FLT3LG",4.75879596422693e-22,-1.59241546638718,0.342,0.409,1.42763878926808e-18
"SLC7A8",4.82176887297861e-22,5.01248262856964,0.263,0.341,1.44653066189358e-18
"LOC114680309",4.87991095800891e-22,2.54105366083241,0.311,0.395,1.46397328740267e-18
"ELMOD2",4.89492428028545e-22,5.03900578777943,0.274,0.362,1.46847728408564e-18
"LOC106992612",5.02275300318605e-22,2.57440407297429,0.383,0.474,1.50682590095582e-18
"CDC42EP3",5.14015443369386e-22,5.71984770355486,0.345,0.43,1.54204633010816e-18
"ETS2",5.4427963340744e-22,10.1311666493781,0.296,0.362,1.63283890022232e-18
"GAN",5.75524342684396e-22,2.38422358472808,0.323,0.41,1.72657302805319e-18
"LOC106999066",5.9694347244454e-22,0.744814368539852,0.254,0.329,1.79083041733362e-18
"LOC107000617",6.24523646197482e-22,3.1277368231786,0.266,0.328,1.87357093859245e-18
"ZNF782",6.41595793682623e-22,4.60609504078781,0.297,0.378,1.92478738104787e-18
"ZBTB2",6.41756902735575e-22,0.557126650398892,0.295,0.376,1.92527070820672e-18
"EOGT",6.46478975999656e-22,3.27823136101933,0.299,0.383,1.93943692799897e-18
"LOC114678731",6.99727352041808e-22,4.92762423569941,0.29,0.389,2.09918205612543e-18
"TATDN1",7.68631682748859e-22,1.5086384045153,0.304,0.394,2.30589504824658e-18
"PIGN",7.86438090738152e-22,2.23520859090281,0.34,0.403,2.35931427221446e-18
"HPSE",8.11371603106602e-22,-0.319860855247915,0.321,0.414,2.43411480931981e-18
"WDR41",8.3449216284412e-22,2.06408521149668,0.244,0.294,2.50347648853236e-18
"LOC723056",8.38555417120794e-22,3.91762963254908,0.161,0.197,2.51566625136238e-18
"NCAPG2",8.44073994243354e-22,4.09133438220004,0.229,0.275,2.53222198273006e-18
"LOC114673989",8.83413677857878e-22,6.59626164036312,0.263,0.358,2.65024103357363e-18
"ABL2",8.93014714096656e-22,2.48947178070634,0.349,0.426,2.67904414228997e-18
"PRKRA",9.13532494701051e-22,2.21147103018596,0.248,0.324,2.74059748410315e-18
"PSMA1",9.40095290155411e-22,7.05666530374213,0.279,0.311,2.82028587046623e-18
"NAPB",9.47126835053898e-22,3.97462788114239,0.251,0.323,2.84138050516169e-18
"FAM160A1",9.53828759569537e-22,5.56813049686272,0.282,0.366,2.86148627870861e-18
"MYB",9.61058037476183e-22,5.17565533309877,0.279,0.317,2.88317411242855e-18
"LMO7",9.6640682548649e-22,2.30952352773938,0.303,0.361,2.89922047645947e-18
"PTPDC1",1.00785038457273e-21,5.98006032246196,0.188,0.266,3.02355115371819e-18
"LOC114679403",1.05136672239458e-21,8.85047830634021,0.271,0.373,3.15410016718374e-18
"PBX3",1.07220917746063e-21,2.21084064008634,0.351,0.412,3.2166275323819e-18
"FAM184B",1.21107340578008e-21,5.01155765482449,0.165,0.177,3.63322021734024e-18
"RFX2",1.25178653979698e-21,1.28593122973028,0.327,0.425,3.75535961939093e-18
"CCDC7",1.29082570388881e-21,-1.5237180342171,0.345,0.427,3.87247711166643e-18
"ZNF367",1.3149821537918e-21,1.70042761115652,0.289,0.365,3.94494646137541e-18
"DLG3",1.40205750512053e-21,-0.838661303216377,0.317,0.394,4.20617251536159e-18
"PDZRN3",1.42869904954041e-21,1.25260897930888,0.104,0.116,4.28609714862122e-18
"SMAD7",1.44034131546035e-21,-1.06860857417206,0.299,0.369,4.32102394638104e-18
"FOXP3",1.45736411398892e-21,2.08365891182984,0.187,0.214,4.37209234196675e-18
"TMEM117",1.5482032833897e-21,-3.24075061498521,0.25,0.302,4.64460985016909e-18
"MRPL13",1.55871354635413e-21,-1.06544400407004,0.264,0.334,4.6761406390624e-18
"BCL2L1",1.65719818589304e-21,3.23144561321175,0.338,0.409,4.97159455767912e-18
"LIN52",1.71903018198707e-21,0.906114821138218,0.317,0.4,5.15709054596121e-18
"TNF",1.76806034065451e-21,2.10177548223972,0.273,0.314,5.30418102196353e-18
"ATP7B",1.77880855994469e-21,5.5091862770966,0.304,0.395,5.33642567983406e-18
"ZDHHC2",1.88354064864333e-21,3.96280596983642,0.229,0.29,5.65062194592999e-18
"LOC106993236",2.01765741336385e-21,2.09197316156498,0.285,0.361,6.05297224009156e-18
"CPEB3",2.04882232275579e-21,-1.67211438756857,0.223,0.279,6.14646696826737e-18
"RRBP1",2.11122639074876e-21,1.55832963601758,0.205,0.227,6.33367917224627e-18
"RALB",2.11678193994805e-21,1.70833957025806,0.262,0.322,6.35034581984416e-18
"LOC106996779",2.13914912849815e-21,5.65267535471541,0.351,0.434,6.41744738549445e-18
"SRFBP1",2.18772973065841e-21,1.18159771088177,0.233,0.297,6.56318919197523e-18
"ATG4C",2.21951123325814e-21,4.88250976128592,0.249,0.298,6.65853369977443e-18
"RRAGB",2.29852763194714e-21,4.5542127911826,0.265,0.339,6.89558289584141e-18
"MRPS28",2.32751578942307e-21,1.53989425980745,0.281,0.324,6.98254736826921e-18
"ADAMTS10",2.41571070686878e-21,0.946041970957035,0.266,0.352,7.24713212060635e-18
"ICK",2.48497199642649e-21,0.950747551583058,0.323,0.401,7.45491598927946e-18
"NAMPT",2.54622377294826e-21,3.64900874064729,0.379,0.452,7.63867131884477e-18
"SLC31A2",2.61400726986329e-21,7.73230151074979,0.328,0.43,7.84202180958986e-18
"LOC100424232",2.65112125353742e-21,2.94178448301391,0.318,0.378,7.95336376061225e-18
"CPD",2.73231899428258e-21,-2.32817846101324,0.333,0.42,8.19695698284774e-18
"DPYD",2.73529294006381e-21,4.43931555303739,0.238,0.274,8.20587882019144e-18
"LINS1",2.76685023175107e-21,4.38936449404008,0.323,0.389,8.3005506952532e-18
"KLHL32",2.76835539002302e-21,3.69333622091304,0.243,0.324,8.30506617006907e-18
"CRPPA",2.77726606984665e-21,1.46517360868718,0.248,0.302,8.33179820953995e-18
"TXNDC16",2.9965842177387e-21,1.38554359136747,0.242,0.276,8.98975265321609e-18
"ARMH2",3.12891591817693e-21,-0.491556909927092,0.27,0.364,9.38674775453078e-18
"CORO2A",3.32574729391151e-21,1.74234199272589,0.406,0.499,9.97724188173452e-18
"CENPJ",3.48858125645372e-21,1.26192889987421,0.301,0.388,1.04657437693612e-17
"IMPG2",3.58713967789603e-21,6.30866334331942,0.299,0.393,1.07614190336881e-17
"ESF1",3.64399725666306e-21,0.631398532382862,0.316,0.389,1.09319917699892e-17
"C6H5orf22",3.66074045811064e-21,0.714528733446552,0.292,0.38,1.09822213743319e-17
"SRBD1",3.72939651454915e-21,0.247933921519295,0.293,0.33,1.11881895436475e-17
"KLHL7",3.79072444199016e-21,0.739711158368757,0.277,0.356,1.13721733259705e-17
"TBCEL",3.85760800180882e-21,3.05314654485145,0.276,0.355,1.15728240054265e-17
"LOC106997248",3.8994493336418e-21,3.53665561322699,0.259,0.337,1.16983480009254e-17
"RPIA",4.32203383214354e-21,2.41687992935255,0.317,0.376,1.29661014964306e-17
"DHX34",4.76263128289179e-21,8.50583899864353,0.213,0.266,1.42878938486754e-17
"SOCS6",4.80211859913143e-21,7.65882023884405,0.312,0.404,1.44063557973943e-17
"PPIP5K1",4.89696286365156e-21,3.48461126326501,0.25,0.303,1.46908885909547e-17
"C1H1orf159",4.90394560337021e-21,2.33959077122223,0.299,0.369,1.47118368101106e-17
"CLHC1",5.14301360163834e-21,4.33685819281688,0.17,0.212,1.5429040804915e-17
"PRKAR2A",5.30928074712919e-21,2.74300694589419,0.245,0.303,1.59278422413876e-17
"SPATA6L",5.33986278159685e-21,-1.3647459566564,0.288,0.376,1.60195883447905e-17
"ALKBH8",5.46635686502027e-21,8.11493029362575,0.328,0.421,1.63990705950608e-17
"HACD4",5.72100135149456e-21,2.57361015104741,0.215,0.294,1.71630040544837e-17
"LOC694538",6.09487232811191e-21,3.2753608770676,0.358,0.413,1.82846169843357e-17
"DYNC2H1",6.38501489196416e-21,-2.94810337660469,0.246,0.311,1.91550446758925e-17
"PGM2L1",6.55648768510125e-21,5.69893453408065,0.296,0.335,1.96694630553038e-17
"TMLHE",6.62978571811917e-21,1.94963515763696,0.242,0.305,1.98893571543575e-17
"WSCD1",6.69962794001636e-21,2.90639277824087,0.284,0.338,2.00988838200491e-17
"TBCCD1",6.79443839215318e-21,3.73144954587549,0.19,0.259,2.03833151764595e-17
"RAB9A",7.02199959299291e-21,1.32954023019765,0.257,0.315,2.10659987789787e-17
"HELLS",7.13457458460182e-21,3.65218522238522,0.31,0.363,2.14037237538055e-17
"POLD3",7.25993652857854e-21,0.458195236000643,0.348,0.418,2.17798095857356e-17
"MCCC2",7.35610490896979e-21,1.6584435418972,0.279,0.36,2.20683147269094e-17
"ENOX2",7.37592219357573e-21,0.207460031762206,0.335,0.408,2.21277665807272e-17
"CRYL1",7.51429146853582e-21,-2.92188592340024,0.333,0.404,2.25428744056075e-17
"LOC701826",7.9944550950187e-21,1.57064332223358,0.19,0.234,2.39833652850561e-17
"HABP4",8.10816007063023e-21,1.17285823697083,0.312,0.386,2.43244802118907e-17
"FAM219A",8.19418673711445e-21,4.86556098777163,0.285,0.356,2.45825602113433e-17
"LOC114670456",8.37222804943751e-21,4.20515275302589,0.275,0.345,2.51166841483125e-17
"MICU3",8.58212800524138e-21,0.993590807799422,0.309,0.377,2.57463840157241e-17
"RIPK1",8.94795223976076e-21,0.950591677330938,0.335,0.422,2.68438567192823e-17
"SLC16A6",9.32191059087096e-21,6.3229038747041,0.312,0.417,2.79657317726129e-17
"RASAL1",9.63254604387953e-21,6.25156760214462,0.29,0.332,2.88976381316386e-17
"ELL2",9.65370946191439e-21,0.899644550910671,0.253,0.257,2.89611283857432e-17
"DCP1B",1.02238770228172e-20,0.527882728859245,0.351,0.43,3.06716310684517e-17
"TCAF2",1.07301936169101e-20,7.13990148244149,0.37,0.465,3.21905808507302e-17
"FBXO17",1.10381679777387e-20,1.97228347032891,0.284,0.356,3.3114503933216e-17
"LOC719000",1.18189462008582e-20,3.74781078763512,0.327,0.383,3.54568386025747e-17
"KCNMB4",1.21963017719133e-20,2.64582715580447,0.202,0.249,3.65889053157399e-17
"MX1",1.23215188027061e-20,1.55943148699677,0.209,0.21,3.69645564081182e-17
"DOCK3",1.23960525747056e-20,4.81164426452874,0.273,0.354,3.71881577241169e-17
"ACO1",1.25391409626253e-20,0.736798674049911,0.313,0.415,3.76174228878758e-17
"POLQ",1.31663491247897e-20,5.58299706060573,0.178,0.215,3.94990473743692e-17
"CD55",1.32285648522936e-20,0.57621359878352,0.304,0.331,3.96856945568808e-17
"MCM6",1.32646153926583e-20,2.83280198506238,0.266,0.352,3.9793846177975e-17
"IL1RAP",1.36729537238447e-20,-0.50500960154908,0.368,0.466,4.10188611715342e-17
"PYGM",1.39798706218714e-20,1.59134463764537,0.257,0.353,4.19396118656141e-17
"ZNF438",1.41520152427261e-20,-1.34083942764616,0.321,0.387,4.24560457281784e-17
"LOC114673202",1.45562252259007e-20,1.45754904620564,0.247,0.325,4.36686756777022e-17
"HACD3",1.47941524346683e-20,1.14887889114967,0.293,0.369,4.43824573040048e-17
"SPSB1",1.48171487257034e-20,3.91249923530393,0.417,0.522,4.44514461771102e-17
"TSPYL5",1.50249829945504e-20,1.56904593900162,0.125,0.138,4.50749489836513e-17
"EPM2A",1.5046143390746e-20,1.29651948340046,0.245,0.296,4.51384301722379e-17
"RBFOX2",1.52512319591527e-20,4.88761592587724,0.263,0.346,4.57536958774581e-17
"SH3RF3",1.55787879703596e-20,6.47691189195842,0.138,0.154,4.67363639110787e-17
"SEC14L2",1.61363288777723e-20,-0.333794209254943,0.32,0.408,4.84089866333168e-17
"GPAM",1.65314878585372e-20,2.31393335599646,0.249,0.309,4.95944635756116e-17
"C15H9orf85",1.65796417632323e-20,0.516006974176938,0.31,0.377,4.97389252896969e-17
"FBXO36",1.75715240793467e-20,3.47509096762304,0.306,0.395,5.27145722380402e-17
"ARHGAP10",1.83224298056225e-20,1.65771654508718,0.302,0.326,5.49672894168674e-17
"SPN",1.85150606433656e-20,4.92049855084494,0.266,0.322,5.55451819300968e-17
"ADK",1.91365130563348e-20,-2.4394190484984,0.308,0.338,5.74095391690043e-17
"PDE7B",1.98696898650432e-20,2.54058026226891,0.324,0.352,5.96090695951296e-17
"EDARADD",2.12769354590671e-20,1.08258240826591,0.401,0.512,6.38308063772012e-17
"DDX58",2.16044191722801e-20,3.85211931411056,0.353,0.415,6.48132575168403e-17
"PARP16",2.16085962297474e-20,2.72292145973956,0.309,0.403,6.48257886892422e-17
"NFIC",2.16242676833023e-20,2.03859562710562,0.302,0.388,6.48728030499069e-17
"TRAM2",2.16682073534283e-20,-1.57712169322555,0.172,0.215,6.50046220602849e-17
"SLC9B2",2.4525830848755e-20,4.71114088397173,0.236,0.285,7.3577492546265e-17
"MCM4",2.48834899489668e-20,3.2747393778946,0.178,0.219,7.46504698469003e-17
"ATAD2",2.57829385051546e-20,2.66926530861452,0.311,0.365,7.73488155154637e-17
"UGCG",2.58826206467276e-20,-1.25698411043136,0.214,0.236,7.76478619401829e-17
"PRKCI",2.62851738712021e-20,0.877526751324463,0.323,0.422,7.88555216136062e-17
"PHC2",2.68306922788319e-20,0.355925276983983,0.278,0.355,8.04920768364957e-17
"PIGF",2.80148670795642e-20,1.3915605067137,0.291,0.369,8.40446012386926e-17
"PUS7",2.81461237702997e-20,0.393312126634442,0.184,0.212,8.44383713108991e-17
"DUSP5",2.90610946381503e-20,0.408966768892121,0.173,0.22,8.7183283914451e-17
"USP49",2.95281233693245e-20,3.80656657025339,0.281,0.382,8.85843701079736e-17
"SYN2",2.95594262278284e-20,4.67510504428639,0.306,0.371,8.86782786834851e-17
"C12H2orf76",3.10383659323622e-20,4.26916256411145,0.319,0.391,9.31150977970866e-17
"TTI2",3.13129614205299e-20,0.839543953842539,0.29,0.362,9.39388842615896e-17
"FLNB",3.17209673504163e-20,1.58862113554854,0.33,0.43,9.51629020512489e-17
"LONRF1",3.23374041696636e-20,2.92631295125574,0.187,0.248,9.70122125089908e-17
"RRAGD",3.26767609407056e-20,4.55914937849805,0.176,0.247,9.80302828221167e-17
"ARF4",3.37956369853401e-20,0.436428793704589,0.366,0.419,1.0138691095602e-16
"PRDM11",3.38330355128723e-20,5.50989805753603,0.202,0.266,1.01499106538617e-16
"H6PD",3.40353691909356e-20,-0.593654230303396,0.199,0.246,1.02106107572807e-16
"SPICE1",3.63397955483793e-20,2.19310310905655,0.246,0.321,1.09019386645138e-16
"ST3GAL4",3.77326781888206e-20,0.981101291607184,0.274,0.353,1.13198034566462e-16
"OTULINL",3.9030010844458e-20,-0.262071645628811,0.309,0.39,1.17090032533374e-16
"GALC",3.90994009110316e-20,2.89248236150381,0.31,0.388,1.17298202733095e-16
"LOC106997288",4.0829259901167e-20,3.95224608527854,0.252,0.306,1.22487779703501e-16
"USP6NL",4.18827686825648e-20,0.673103577999589,0.16,0.153,1.25648306047695e-16
"TENT5C",4.88109427895216e-20,-2.08838131216215,0.262,0.328,1.46432828368565e-16
"SELL",4.8958414168897e-20,0.620396009941183,0.261,0.329,1.46875242506691e-16
"E2F3",4.9129844324103e-20,2.51602929160324,0.192,0.213,1.47389532972309e-16
"SLC35F2",4.94389685049162e-20,5.16543567505453,0.237,0.306,1.48316905514749e-16
"PON3",5.17414508085697e-20,6.06817365899821,0.26,0.343,1.55224352425709e-16
"P2RX5",5.3821943680008e-20,7.45623738465472,0.254,0.315,1.61465831040024e-16
"CTSC",5.4025700102517e-20,-1.33759627231866,0.261,0.311,1.62077100307551e-16
"TMX4",5.52564212477102e-20,1.88286026731021,0.314,0.381,1.65769263743131e-16
"CLIP4",5.55876728301896e-20,0.512226579600138,0.353,0.457,1.66763018490569e-16
"TTC28",5.62695245051448e-20,1.27021296058973,0.397,0.472,1.68808573515434e-16
"FNDC3B",5.67910828421063e-20,4.12317791164317,0.238,0.27,1.70373248526319e-16
"FOSL2",5.72462335797023e-20,3.45710559008656,0.279,0.367,1.71738700739107e-16
"PFKM",5.8616623711664e-20,1.98541704439292,0.257,0.322,1.75849871134992e-16
"CTNNAL1",5.92615242434935e-20,8.43793304796012,0.322,0.426,1.7778457273048e-16
"HDHD2",6.25001495829107e-20,0.555533620486973,0.384,0.476,1.87500448748732e-16
"LOC106993361",6.40803679335465e-20,1.07942206937116,0.351,0.417,1.92241103800639e-16
"AAGAB",6.41660731875441e-20,2.80261397938643,0.338,0.414,1.92498219562632e-16
"C2CD2",6.50014563725648e-20,0.677680794405452,0.356,0.459,1.95004369117694e-16
"LGMN",6.57126078097666e-20,3.42363147262075,0.215,0.265,1.971378234293e-16
"KLHL8",6.69341465443456e-20,2.62812658775434,0.228,0.283,2.00802439633037e-16
"GPR160",6.77728007053854e-20,0.501115344863275,0.284,0.375,2.03318402116156e-16
"LOC705220",6.84094147925716e-20,4.55172337635532,0.144,0.182,2.05228244377715e-16
"AGK",7.8105425116722e-20,-0.384498534268438,0.336,0.39,2.34316275350166e-16
"PHF19",8.46245005346017e-20,-1.62297351221284,0.346,0.417,2.53873501603805e-16
"SELPLG",8.57389910422674e-20,0.651221301078519,0.28,0.336,2.57216973126802e-16
"KIAA0825",9.05029421414768e-20,4.96875197413324,0.325,0.395,2.7150882642443e-16
"BDH2",9.24774337843199e-20,8.20545450933774,0.244,0.352,2.7743230135296e-16
"LOC705652",9.44181832475781e-20,2.04090514527429,0.307,0.388,2.83254549742734e-16
"GCSH",9.5883025739822e-20,-0.452932463040633,0.376,0.433,2.87649077219466e-16
"SPART",9.72455166231049e-20,1.51176634992062,0.241,0.315,2.91736549869315e-16
"PAIP2B",9.79688154120298e-20,-2.44451421667494,0.224,0.285,2.93906446236089e-16
"KIF22",1.00185037013276e-19,-2.4081723855082,0.197,0.232,3.00555111039829e-16
"TACC3",1.07196333348984e-19,1.04234771604242,0.318,0.388,3.21589000046951e-16
"FEZ2",1.07762404655504e-19,-1.25760769638346,0.339,0.416,3.23287213966512e-16
"RNF125",1.09105103392051e-19,2.26132207064715,0.415,0.518,3.27315310176153e-16
"NEK3",1.12004845226799e-19,3.63525818029325,0.287,0.362,3.36014535680397e-16
"LOC100430028",1.1569705419607e-19,0.582085042633736,0.295,0.346,3.47091162588209e-16
"LOC106999362",1.18826153876521e-19,2.96329587311758,0.269,0.34,3.56478461629562e-16
"DDHD1",1.19390626070373e-19,1.44184573445841,0.334,0.388,3.5817187821112e-16
"POLR3B",1.20744750509449e-19,1.61529641928932,0.336,0.41,3.62234251528348e-16
"IRF4",1.22705581006897e-19,3.82448199640974,0.174,0.192,3.6811674302069e-16
"ZNF286A",1.2456799990232e-19,5.17336342718604,0.275,0.355,3.73703999706959e-16
"HERC5",1.2752881594432e-19,2.13779178935196,0.11,0.119,3.82586447832961e-16
"ENTPD7",1.28164464963778e-19,8.40763229220045,0.191,0.242,3.84493394891333e-16
"MKI67",1.30583880149329e-19,-0.630715672720157,0.206,0.219,3.91751640447988e-16
"PUS7L",1.35142617687337e-19,4.85601720512144,0.332,0.406,4.0542785306201e-16
"C11H12orf75",1.35219380377783e-19,-0.91756997733736,0.158,0.19,4.0565814113335e-16
"NDUFAF2",1.41395045303828e-19,-0.570987796069529,0.369,0.436,4.24185135911483e-16
"HOMER2",1.45004206536534e-19,-0.652944930304158,0.246,0.316,4.35012619609602e-16
"MED12L",1.46638128842575e-19,4.53004683406659,0.118,0.13,4.39914386527726e-16
"NPL",1.48493659214897e-19,3.25814509284983,0.291,0.381,4.45480977644692e-16
"ITGA5",1.53321519642898e-19,3.92075980440745,0.391,0.486,4.59964558928693e-16
"IFT172",1.54171453997462e-19,3.54270701047296,0.197,0.27,4.62514361992385e-16
"NARS2",1.62117610076034e-19,1.10569702839222,0.281,0.331,4.86352830228103e-16
"SIPA1L2",1.63470464415306e-19,5.59283495279688,0.402,0.467,4.90411393245917e-16
"BBS1",1.65083680246891e-19,3.92827030611052,0.309,0.382,4.95251040740672e-16
"PARP1",1.66319609391383e-19,0.365122901528038,0.243,0.247,4.9895882817415e-16
"FNBP1L",1.6777044616249e-19,-0.401839157877625,0.208,0.267,5.03311338487471e-16
"SH2D2A",1.68500547260062e-19,6.0990501629175,0.333,0.413,5.05501641780188e-16
"IFT80",1.73831087131503e-19,1.39915768243306,0.355,0.414,5.21493261394508e-16
"SIMC1",1.77938026893212e-19,4.4011603826015,0.31,0.37,5.33814080679635e-16
"SLC25A42",1.7960751907189e-19,2.17116456416161,0.28,0.35,5.38822557215671e-16
"LOC106996136",1.82458880201566e-19,1.33548186978401,0.176,0.219,5.47376640604699e-16
"LOC106995272",1.8737563375158e-19,0.934621255903992,0.266,0.357,5.6212690125474e-16
"LOC106998407",2.02600352210201e-19,7.02485822073065,0.219,0.282,6.07801056630603e-16
"MCTP2",2.07251314180936e-19,1.21390296747152,0.144,0.15,6.21753942542807e-16
"OMA1",2.08592415194852e-19,1.38567140257803,0.261,0.332,6.25777245584555e-16
"TMED5",2.12737461499395e-19,0.808648543987089,0.26,0.344,6.38212384498186e-16
"ATP11C",2.14537286145392e-19,2.11742951678417,0.272,0.3,6.43611858436175e-16
"SKP2",2.16923042720524e-19,2.18910783383014,0.249,0.307,6.50769128161571e-16
"STARD3NL",2.20089641854199e-19,-0.330294398152243,0.296,0.355,6.60268925562596e-16
"EGLN1",2.21294060941664e-19,0.797715033007731,0.319,0.385,6.63882182824991e-16
"ACSL1",2.24112185721447e-19,4.06360946804672,0.285,0.343,6.72336557164341e-16
"CCNYL1",2.34682131008674e-19,9.01756008991975,0.278,0.356,7.04046393026021e-16
"FKTN",2.40398765980072e-19,0.483766092614466,0.296,0.39,7.21196297940217e-16
"TMEM154",2.45906080879682e-19,0.207557239392321,0.201,0.21,7.37718242639047e-16
"LOC106994239",2.60433521994696e-19,2.82400723932164,0.332,0.4,7.81300565984089e-16
"TTC12",2.61696071441249e-19,1.14380136002079,0.292,0.362,7.85088214323746e-16
"LOC114673523",2.70146403798211e-19,7.50913632104407,0.308,0.393,8.10439211394634e-16
"TP53INP1",2.75963689799204e-19,3.05910310240738,0.337,0.386,8.27891069397612e-16
"PDE8A",2.78656980546712e-19,0.672901746877464,0.337,0.396,8.35970941640137e-16
"ALS2",2.79206605390534e-19,1.33795188335749,0.227,0.274,8.37619816171603e-16
"KCNG2",2.80848740863744e-19,6.01489378369686,0.161,0.221,8.42546222591232e-16
"ZNF658",2.81099179384339e-19,7.5116909973676,0.265,0.354,8.43297538153016e-16
"ARG2",2.82659483654159e-19,1.64948482087259,0.329,0.426,8.47978450962476e-16
"PRDM1",2.85029366230669e-19,0.567443135188379,0.221,0.258,8.55088098692006e-16
"ADCY3",2.95121612672657e-19,3.60555816539396,0.311,0.366,8.8536483801797e-16
"UBL3",2.99540153594328e-19,1.42285725759424,0.37,0.427,8.98620460782983e-16
"ABHD17B",3.30925639659007e-19,0.792987670468283,0.205,0.236,9.9277691897702e-16
"GNA12",3.39397680994734e-19,0.589377519441492,0.314,0.367,1.0181930429842e-15
"TXNRD1",3.59621028999992e-19,0.287460501867666,0.332,0.39,1.07886308699997e-15
"RAB40AL",3.59890257047468e-19,1.93646168058412,0.322,0.396,1.0796707711424e-15
"KSR2",3.76924230997707e-19,3.25860139491239,0.283,0.328,1.13077269299312e-15
"CLIC5",3.92070678245408e-19,4.28583452296707,0.184,0.231,1.17621203473622e-15
"RAP1GAP2",4.07722895014708e-19,4.19112238234383,0.283,0.333,1.22316868504412e-15
"BZW2",4.10301523386325e-19,3.19210286009834,0.31,0.347,1.23090457015898e-15
"SCLY",4.13610237129247e-19,6.19485366985796,0.329,0.421,1.24083071138774e-15
"OPN3",4.20483578881191e-19,0.80378319574836,0.085,0.11,1.26145073664357e-15
"NCAPD3",4.41808462288861e-19,-1.89490618239197,0.349,0.417,1.32542538686658e-15
"FNIP2",4.77591876757122e-19,4.38533167025276,0.255,0.34,1.43277563027137e-15
"IMMP1L",5.00980615441304e-19,1.81824932160209,0.283,0.347,1.50294184632391e-15
"LOC114673441",5.11830782366396e-19,8.21316798818767,0.326,0.389,1.53549234709919e-15
"CBR4",5.16668465417835e-19,1.75972982914413,0.244,0.318,1.5500053962535e-15
"TMEM64",5.20168881348597e-19,3.55936050874963,0.296,0.369,1.56050664404579e-15
"TTC27",5.25059959657341e-19,0.640314057423367,0.331,0.377,1.57517987897202e-15
"SLC41A1",5.71945522344438e-19,3.23471668210229,0.309,0.382,1.71583656703331e-15
"KIAA0040",5.80655914058962e-19,0.252172952698433,0.266,0.281,1.74196774217689e-15
"CCDC126",5.82738729961695e-19,0.580758200026736,0.284,0.364,1.74821618988508e-15
"ZFP37",5.83877920842275e-19,9.66678299328292,0.267,0.346,1.75163376252683e-15
"CCDC134",6.01819294855976e-19,9.00155065450456,0.283,0.362,1.80545788456793e-15
"INPP1",6.29245355451365e-19,1.74051739483304,0.31,0.402,1.88773606635409e-15
"ID2",6.70268183492647e-19,2.94064894928373,0.257,0.324,2.01080455047794e-15
"ACVR1",6.75641017243987e-19,5.33740060565791,0.403,0.485,2.02692305173196e-15
"LMNB1",7.10330037757851e-19,2.44545796506237,0.298,0.354,2.13099011327355e-15
"HELB",7.30713445693853e-19,0.597363347123752,0.26,0.328,2.19214033708156e-15
"RCAN1",8.05366664693787e-19,4.64220564091829,0.235,0.319,2.41609999408136e-15
"B3GALNT2",8.22516808730854e-19,1.14732913516393,0.298,0.365,2.46755042619256e-15
