Gene ID	Gene name	P-value (After vs Before)	FDR step up (After vs Before)	Ratio (After vs Before)	Fold change (After vs Before)	LSMean(After) (After vs Before)	LSMean(Before) (After vs Before)	Pct(After) (After vs Before)	Pct(Before) (After vs Before)
WRB	.	2.551514555193528E-11	7.391404598045564E-11	0.995854881970044E0	-1.004162371551321E0	1.031571371389698E0	1.035865154719128E0	0.0418335873068154E0	0.05138322385107662E0
RNF227	RNF227	2.553357525414404E-11	7.395869742288214E-11	0.9976904533085635E0	-1.00231489304501E0	1.038397245941188E0	1.040801024503774E0	0.04546834442476653E0	0.05358931049847682E0
PAK3	PAK3	2.621058925456053E-11	7.591072040868469E-11	1.001125796950552E0	1.001125796950552E0	1.088831218761831E0	1.087606794349352E0	0.08178507286811618E0	0.08943692074330067E0
PDIA5	PDIA5	2.623956607550339E-11	7.598566831642585E-11	0.9945183936617623E0	-1.005511819965496E0	1.048606622689795E0	1.054386353608688E0	0.05238930142149403E0	0.06387208066600489E0
MAPT	MAPT	2.633038231891752E-11	7.623965464924966E-11	0.9975991328983831E0	-1.002406645136751E0	1.051909612110826E0	1.054441185263114E0	0.04938791030676021E0	0.05776209077778885E0
SLC39A8	SLC39A8	2.643452123862726E-11	7.653215228023823E-11	0.9961775263490662E0	-1.003837141021383E0	1.08434894197058E0	1.088509741777308E0	0.08892601808683195E0	0.1000274373335172E0
LOC114670822	.	2.672895238475803E-11	7.737544214130993E-11	0.9979393453679318E0	-1.002064909697802E0	1.025706507704335E0	1.027824499019192E0	0.02946593076133285E0	0.03634104494127916E0
MCM8	MCM8	2.692579492702411E-11	7.793606506143595E-11	0.9990647169194916E0	-1.000936158653858E0	1.055162843463202E0	1.05615064329034E0	0.06177466627794087E0	0.0698103349169853E0
CASS4	CASS4	2.706812551878102E-11	7.832986741331688E-11	1.003625660079429E0	1.003625660079429E0	1.045272852502684E0	1.041496739351961E0	0.04854035317246095E0	0.0514955386031692E0
BRI3BP	BRI3BP	2.70682365410834E-11	7.832986741331688E-11	0.9957863668224064E0	-1.004231463010524E0	1.056130872121213E0	1.060599850840867E0	0.0659284105304969E0	0.07752326711773248E0
PLXND1	PLXND1	2.723243852642571E-11	7.879573540354116E-11	1.002034352803226E0	1.002034352803226E0	1.038000080587731E0	1.035892709350622E0	0.04139076512493504E0	0.04504917527351278E0
LOC114680148	.	2.738809179447828E-11	7.923676108827233E-11	0.9991291542309463E0	-1.000871604802408E0	1.038268536091986E0	1.039173495934233E0	0.04548554814600499E0	0.0523654832765523E0
LOC106994835	.	2.744893201622754E-11	7.940341051102179E-11	1.001243213898713E0	1.001243213898713E0	1.029277100151766E0	1.027999077410865E0	0.034029514307662E0	0.03778380496114278E0
CSTF2T	CSTF2T	2.767119866575739E-11	8.003693485276041E-11	0.9968465355844868E0	-1.003163440211651E0	1.033434605846958E0	1.036703814435206E0	0.04116395915339209E0	0.05030645207739311E0
NTHL1	NTHL1	2.781075369995268E-11	8.043110062864014E-11	0.9995648357098802E0	-1.000435353740521E0	1.025228354173374E0	1.025674691172251E0	0.02922902776170871E0	0.03451768878035345E0
ZNF234	.	2.785371933100594E-11	8.054586148996789E-11	0.9958362953731261E0	-1.004181113548702E0	1.036829434127635E0	1.041164535722359E0	0.04285614677855913E0	0.05255151794935321E0
TMEM230	TMEM230	2.791522568656993E-11	8.071420401910952E-11	1.006741621776116E0	1.006741621776116E0	1.049127968044037E0	1.042102507089298E0	0.05604239680766333E0	0.054963479053527E0
TRIP6	TRIP6	2.826794354149311E-11	8.172441776992386E-11	0.9987585670989375E0	-1.00124297597233E0	1.020861661055029E0	1.022130567570793E0	0.02569830886455707E0	0.03179488797810242E0
SCLY	SCLY	2.829636525092357E-11	8.179694314312716E-11	0.9937678970025905E0	-1.006271185672436E0	1.055441866588126E0	1.062060738499963E0	0.05865435321621303E0	0.07133249834957686E0
SHC3	SHC3	2.877365012921033E-11	8.316683739609805E-11	0.9930170740317571E0	-1.007032030113935E0	1.043354159423362E0	1.050691057291926E0	0.04326993771809072E0	0.05540888261647235E0
GRN	GRN	2.878008942275296E-11	8.317564558924551E-11	0.9986762262382424E0	-1.001325528461555E0	1.035507977504744E0	1.036880572801095E0	0.04366900337012357E0	0.05112455064553446E0
DALRD3	DALRD3	2.883482341786692E-11	8.332400893859682E-11	1.006675236352347E0	1.006675236352347E0	1.040020332936224E0	1.033123986147411E0	0.0483714102155835E0	0.046192518694223E0
CLN8	CLN8	2.912614593952864E-11	8.415592679735139E-11	0.9959021313739373E0	-1.004114730250059E0	1.025545621331368E0	1.029765464922276E0	0.03228844041060412E0	0.04179346394961116E0
CTLA4	CTLA4	2.919142705337671E-11	8.433461053285858E-11	1.009816884610459E0	1.009816884610459E0	1.124584722503035E0	1.113652128065622E0	0.117038011983458E0	0.1176696557306582E0
C2H3orf20	C2H3orf20	2.933775444802218E-11	8.47425175967975E-11	0.9984877881028418E0	-1.001514502145321E0	1.015387193104127E0	1.016924999186414E0	0.01666419537586503E0	0.02217894599758802E0
GSN	GSN	2.933953080486138E-11	8.47425175967975E-11	0.997347217588258E0	-1.002659838384226E0	1.039304989438387E0	1.042069372742212E0	0.04281215285569452E0	0.05152271835831584E0
BCL2L12	BCL2L12	2.978384205931681E-11	8.601570780574336E-11	0.9996754984457209E0	-1.000324606889719E0	1.017102124075296E0	1.017432282432319E0	0.02169975531295131E0	0.0265814490770847E0
EBP	.	3.02645686289794E-11	8.739375317002269E-11	1.004544126800838E0	1.004544126800838E0	1.042186900963004E0	1.037472494396087E0	0.0500327209928346E0	0.05063350560089742E0
RWDD2B	RWDD2B	3.035383056015919E-11	8.764119074487504E-11	1.00200824443406E0	1.00200824443406E0	1.050156499215984E0	1.048051755112173E0	0.05653052303770532E0	0.06096823273674146E0
MTHFD2	MTHFD2	3.103095558287806E-11	8.958571848402822E-11	0.9987078498442847E0	-1.001293821967973E0	1.047199157040716E0	1.048554046314938E0	0.05913679204393583E0	0.0673444734597985E0
SMIM19	SMIM19	3.104749790594499E-11	8.962292450259953E-11	1.002681495692983E0	1.002681495692983E0	1.055348448148812E0	1.05252610393436E0	0.06217340409144982E0	0.06638531381406078E0
LOC114673439	.	3.131717107862624E-11	9.039073319092193E-11	1.003814877600567E0	1.003814877600567E0	1.032421166158387E0	1.028497573801853E0	0.03593821238182986E0	0.0368295266081992E0
CTBS	CTBS	3.133882042760643E-11	9.044257438222487E-11	0.9980789628441382E0	-1.001924734642625E0	1.044148398292374E0	1.046158106886609E0	0.04958446133974161E0	0.05789525484056114E0
SLC6A16	SLC6A16	3.165423478890279E-11	9.13420976104347E-11	0.9969197194287709E0	-1.003089798016027E0	1.003406745491889E0	1.006507069663378E0	0.00503067729275055E0	0.01164556778727283E0
SMIM22	SMIM22	3.188804775788864E-11	9.200596624531654E-11	1.000034837842874E0	1.000034837842874E0	1.000044300701848E0	1.00000946252932E0	7.941235055998414E-5	5.532498843844034E-5
SMIM3	.	3.211919619161565E-11	9.26619916483293E-11	0.9946180274938141E0	-1.005411094870005E0	1.033741944034103E0	1.039335619764375E0	0.03641925871873909E0	0.04682982534216E0
LOC114670476	.	3.239863932691388E-11	9.34571736942221E-11	0.9940429305560321E0	-1.005992768783774E0	1.032501196459551E0	1.038688737398904E0	0.03567739189499358E0	0.04648755000145487E0
CNGA3	CNGA3	3.288580519011927E-11	9.485129556246822E-11	0.9956133462684569E0	-1.004405981245615E0	1.053069407062694E0	1.057709211120543E0	0.04918349259291274E0	0.05941397399190312E0
LOC717567	.	3.32655014645409E-11	9.593515546436221E-11	0.9987501016547826E0	-1.001251462546183E0	1.003927475307028E0	1.005183852941459E0	0.007645279730081523E0	0.01299507331910517E0
MARS2	MARS2	3.330413722579823E-11	9.60352837548241E-11	0.9970610253263342E0	-1.002947637706232E0	1.022784794299521E0	1.025799593324558E0	0.02790154689135385E0	0.03595132682863326E0
ACOT13	ACOT13	3.340849819011303E-11	9.63248903724811E-11	0.9964803473718079E0	-1.003532084338116E0	1.031970601093565E0	1.035615608291084E0	0.03602085077706463E0	0.04501012668670239E0
NDUFA2	NDUFA2	3.347544463849777E-11	9.650656635613004E-11	1.005759366525587E0	1.005759366525587E0	1.038955928595241E0	1.033006465735767E0	0.04505056350826898E0	0.04420271565225135E0
CBFA2T3	CBFA2T3	3.383504587617378E-11	9.753179675273698E-11	0.9930175982385333E0	-1.007031498509042E0	1.043624542378718E0	1.050962786792453E0	0.04269358173235351E0	0.05435544361847985E0
LOC706774	.	3.395506098513589E-11	9.786624417930211E-11	1.002091831967866E0	1.002091831967866E0	1.022083976745375E0	1.019950411868191E0	0.0278300010003226E0	0.03005417074090153E0
EXTL2	EXTL2	3.424838190824159E-11	9.870006124737341E-11	0.9987233794097633E0	-1.001278252433613E0	1.042573810973007E0	1.043906483484104E0	0.04832127939836246E0	0.05576663365191213E0
PDZK1	PDZK1	3.427569339464729E-11	9.876716256445837E-11	1.000593850024542E0	1.000593850024542E0	1.02560477579151E0	1.024996081843152E0	0.02879481466165514E0	0.03305192410850894E0
ZXDB	.	3.458444641779577E-11	9.964514100072705E-11	1.001061285301794E0	1.001061285301794E0	1.026977728279924E0	1.025888967397552E0	0.03174506102105464E0	0.03519982069737219E0
LOC722722	.	3.46114248372944E-11	9.971115599860588E-11	0.997500240881104E0	-1.002506023574178E0	1.017465658010074E0	1.020015450934963E0	0.02089539613015445E0	0.02779907722293553E0
AFF2	AFF2	3.478284327229623E-11	1.001932201014035E-10	0.9902865829226829E0	-1.009808693003443E0	1.091941605655649E0	1.102652125643212E0	0.07228429978230558E0	0.08643713848840506E0
ZNF32	ZNF32	3.491251732157246E-11	1.005549388958891E-10	0.9979475079585849E0	-1.00205671342936E0	1.014336704705987E0	1.016422904628449E0	0.0160893142337079E0	0.02178074356973355E0
USB1	USB1	3.499323053546264E-11	1.007755724240299E-10	0.9973585384137946E0	-1.00264845738465E0	1.040549606732931E0	1.043305458022977E0	0.04692451417559072E0	0.05584517997999389E0
LOC696506	.	3.536093640121859E-11	1.018225554756555E-10	0.9952664048924323E0	-1.004756108599967E0	1.051993302625103E0	1.056996697018827E0	0.06252449017949514E0	0.07457797855402819E0
TBL3	TBL3	3.55826479392363E-11	1.024489483111368E-10	0.9945050309927425E0	-1.00552533052726E0	1.030997935460737E0	1.03669453982708E0	0.03823278265560322E0	0.04924776529715124E0
LAMTOR4	LAMTOR4	3.643463308833369E-11	1.048896539788822E-10	0.9961828212429689E0	-1.003831805443371E0	1.02873138182014E0	1.032673280328765E0	0.03397674891478802E0	0.04328755825019015E0
NCKIPSD	NCKIPSD	3.673583659491453E-11	1.057443579035678E-10	0.9942028417157585E0	-1.005830961289788E0	1.023950197326847E0	1.029920811290131E0	0.02835469780081126E0	0.03876629257709949E0
SLC2A10	SLC2A10	3.677136373170228E-11	1.058341996982164E-10	0.9936030707475006E0	-1.006438113408493E0	1.029199548671909E0	1.035825652086229E0	0.0337003684327614E0	0.04486121684235198E0
LOC114677645	.	3.680689086849045E-11	1.05924020405718E-10	1.006492554735668E0	1.006492554735668E0	1.031345826410803E0	1.024692951336994E0	0.03743153862166854E0	0.03452847458995526E0
HSPE1	HSPE1	3.685807214992556E-11	1.060588647336863E-10	1.007173015334062E0	1.007173015334062E0	1.067409245887761E0	1.059807232358901E0	0.07867557805248629E0	0.0779677032827536E0
LOC107000817	.	3.686784211254217E-11	1.060745305976486E-10	1.003078839601343E0	1.003078839601343E0	1.082511043793208E0	1.079188395822839E0	0.09184380943678203E0	0.09710786415553391E0
SH2D6	SH2D6	3.714972773849482E-11	1.068730201317891E-10	0.9994881116753146E0	-1.000512150488541E0	1.010163721145311E0	1.010681076988602E0	0.01683054006396818E0	0.02143416717565004E0
NMNAT1	NMNAT1	3.777378410063673E-11	1.086555699373389E-10	0.9992231734173108E0	-1.000777430511377E0	1.033425221881948E0	1.034228638180665E0	0.03821261826542209E0	0.04459252022770335E0
SMDT1	SMDT1	3.782663071660858E-11	1.087948203650804E-10	1.003837051256127E0	1.003837051256127E0	1.037876564370617E0	1.03390940100477E0	0.04415958491276224E0	0.04544780255144706E0
LOC107000608	.	3.788547253691377E-11	1.089512791779289E-10	1.006442987915278E0	1.006442987915278E0	1.059954217144705E0	1.053168664168716E0	0.06828390454334393E0	0.06820631302853192E0
PMEPA1	PMEPA1	3.800915138185687E-11	1.092941381550064E-10	0.9822701828191366E0	-1.018049837499881E0	1.133460184193728E0	1.153918956331009E0	0.1280128810446797E0	0.1498804496903953E0
SNRPF	.	3.827116401566853E-11	1.100346446233115E-10	1.000051087608963E0	1.000051087608963E0	1.059032595329291E0	1.058978494650056E0	0.06876166757332647E0	0.07603987209219928E0
SLC25A45	SLC25A45	3.860922692666692E-11	1.109936064121602E-10	1.001723815682547E0	1.001723815682547E0	1.022233662065441E0	1.020474552029014E0	0.02625251163875995E0	0.02893616112276228E0
LOC106998409	.	3.886579946765779E-11	1.117181027483184E-10	1.004976835166212E0	1.004976835166212E0	1.022046751937502E0	1.01698538331828E0	0.02551139647130548E0	0.02377513599151622E0
WDR55	WDR55	3.913491752882688E-11	1.12478486596565E-10	0.9951668813614937E0	-1.004856591119566E0	1.022536916015649E0	1.027502959721399E0	0.02877022250538695E0	0.03883113903415521E0
PDCL3	.	3.922806524059273E-11	1.12732991425034E-10	1.001264060238371E0	1.001264060238371E0	1.023625550773005E0	1.02233325994874E0	0.0282281819867426E0	0.03178260363797687E0
FRG1_1	.	3.924072178307373E-11	1.127561494685416E-10	1.003995998106453E0	1.003995998106453E0	1.02911439276635E0	1.025018421096568E0	0.03525307512530589E0	0.03511889318891766E0
SH3PXD2B	SH3PXD2B	3.951960980685933E-11	1.135442146085301E-10	0.9988755378222357E0	-1.001125728016341E0	1.041047565237516E0	1.042219501648048E0	0.04099845629609485E0	0.04790468462567436E0
THSD1	THSD1	3.97303301369336E-11	1.141362647162471E-10	0.998720343101005E0	-1.001281296518925E0	1.029194071779106E0	1.030512774560575E0	0.03407522756030832E0	0.04075010290481199E0
TMEM120B	TMEM120B	4.019162780366524E-11	1.1544794389147E-10	1.000746250026407E0	1.000746250026407E0	1.048863976748123E0	1.048081845643135E0	0.05456557121429897E0	0.06046077138103051E0
TTC23	TTC23	4.028866129601745E-11	1.157131122395104E-10	0.9990533112766035E0	-1.00094758579218E0	1.057853039860597E0	1.058855446371384E0	0.05988353030737228E0	0.06803410955275138E0
INTS12	INTS12	4.063460679049052E-11	1.16693035216818E-10	1.000219229045971E0	1.000219229045971E0	1.050295964213608E0	1.05006575929899E0	0.05515809925984919E0	0.06151443416339684E0
NINJ1	NINJ1	4.114253382425658E-11	1.181378471239368E-10	0.9992040811679787E0	-1.000796552823414E0	1.052974382655267E0	1.053813132372754E0	0.06282285042907133E0	0.07034433997031785E0
THY1	THY1	4.127409525267448E-11	1.185017402863931E-10	0.9997959040221237E0	-1.000204137641548E0	1.023646876440464E0	1.023855841299598E0	0.02747929523632612E0	0.03240820762298809E0
ZNF200	ZNF200	4.166911260483635E-11	1.19621865991079E-10	0.9966691035107161E0	-1.003342028440082E0	1.048975019773072E0	1.052480724122089E0	0.05546457172575586E0	0.06550806545555206E0
KDM8	KDM8	4.203626335907989E-11	1.206617406170382E-10	0.9977930122601723E0	-1.002211869308273E0	1.019488858545782E0	1.021743834662126E0	0.02233122494849984E0	0.02883520938570732E0
LOC697912	.	4.210432003048916E-11	1.208429466043604E-10	0.9990088064178803E0	-1.000992177021616E0	1.016524481679171E0	1.017533053911803E0	0.01987695091446599E0	0.02518317395229525E0
STUB1	STUB1	4.288047694700467E-11	1.230561797184843E-10	0.9987350885112605E0	-1.001266513516237E0	1.029154464969618E0	1.030457903009798E0	0.03528266820278854E0	0.04200374973996776E0
ZBTB16	ZBTB16	4.295130917597571E-11	1.23245027335979E-10	0.9961320633922491E0	-1.003882955633994E0	1.100524870476138E0	1.104798159722304E0	0.07065101891263761E0	0.08163215901907882E0
LOC107000422	.	4.333411407486669E-11	1.243289043341384E-10	0.9947604008697821E0	-1.005267197131728E0	1.027112571911048E0	1.03252257630378E0	0.02830984291511759E0	0.03824746123836109E0
CCR6	CCR6	4.335365400010003E-11	1.243704145285977E-10	1.003631672932641E0	1.003631672932641E0	1.095592932004796E0	1.091628494349368E0	0.08323670388455938E0	0.088896651354392E0
CDK2AP2	CDK2AP2	4.340805492830671E-11	1.245119105102278E-10	1.002456862610543E0	1.002456862610543E0	1.042603394083018E0	1.040048138697886E0	0.05020982021126293E0	0.05360812511101204E0
CSRP1	CSRP1	4.344724580107611E-11	1.246097498870162E-10	0.9950170477720616E0	-1.005007906386223E0	1.040202457559094E0	1.045411694089269E0	0.0480504353960902E0	0.058989480974227E0
TOR3A	TOR3A	4.354194782507633E-11	1.248667576384659E-10	0.9985338554815989E0	-1.001468297254372E0	1.030227155682214E0	1.031739835386282E0	0.03610129203729674E0	0.04304671961099069E0
PCYT2	PCYT2	4.387212815260012E-11	1.257989156405589E-10	0.998492045033875E0	-1.001510232328465E0	1.032916153141775E0	1.034476096508843E0	0.0411570574651865E0	0.04856218669896092E0
RPL39	RPL39	4.392819441534339E-11	1.259449530519175E-10	1.00590753149251E0	1.00590753149251E0	1.06195475927373E0	1.055718071519019E0	0.07045277009763849E0	0.07110825221783022E0
LOC114676418	.	4.400335651411054E-11	1.261312718793599E-10	1.000054955312166E0	1.000054955312166E0	1.000118186456402E0	1.00006322766954E0	1.137062398353113E-4	1.240572382994276E-4
LOC114671310	.	4.400346753641317E-11	1.261312718793599E-10	1.007337020214534E0	1.007337020214534E0	1.030690214082945E0	1.023183099002395E0	0.03510679334306493E0	0.03097748863179212E0
TEX22	TEX22	4.412858967128845E-11	1.264751374379775E-10	1.000455433850424E0	1.000455433850424E0	1.022058269779569E0	1.021593001745218E0	0.0257862955771775E0	0.02970851943524056E0
CSAD	CSAD	4.427791466810039E-11	1.268882813475701E-10	1.002134402912735E0	1.002134402912735E0	1.0308380798241E0	1.028642542185895E0	0.0357007121886168E0	0.03872895956560471E0
JRK	JRK	4.453715174435028E-11	1.276162695810888E-10	0.9972821272432821E0	-1.002725279720224E0	1.030525603465502E0	1.033334073993798E0	0.03631699230795777E0	0.04456134462090203E0
ZNF415	ZNF415	4.455524837965186E-11	1.276532072398438E-10	0.9975939471821023E0	-1.002411855870511E0	1.027452292078419E0	1.029930358920738E0	0.03235170441077521E0	0.04008843941970097E0
IL18R1	IL18R1	4.474731696291222E-11	1.281885171220249E-10	1.005154176671808E0	1.005154176671808E0	1.09548232264446E0	1.089864966060968E0	0.08637624265113976E0	0.09036897172234548E0
FOXP4	FOXP4	4.502409556295133E-11	1.289663440479725E-10	0.9974578717303372E0	-1.002548607155962E0	1.050312446367918E0	1.052989280184728E0	0.05747098971163386E0	0.0666424873769178E0
GON7	GON7	4.567390909926433E-11	1.308123801602616E-10	1.000242626858794E0	1.000242626858794E0	1.024579203247058E0	1.024330673113474E0	0.02951261940844422E0	0.03405139788830363E0
ZDHHC8	ZDHHC8	4.588218693868412E-11	1.313935522726161E-10	0.9982006025128234E0	-1.001802641155142E0	1.027216385257312E0	1.029068087788612E0	0.03355256633748327E0	0.04084438913169831E0
ZNF791	ZNF791	4.609701509394923E-11	1.319933447143651E-10	0.9995751356641001E0	-1.000425044922329E0	1.042893934357268E0	1.043337211128593E0	0.04972204296119468E0	0.05621426726266684E0
PIGY	PIGY	4.694777899771904E-11	1.344137112179879E-10	1.003653720077642E0	1.003653720077642E0	1.032433037907058E0	1.028674549053821E0	0.03827220610516439E0	0.03926530470285397E0
TBC1D9	TBC1D9	4.738631709244605E-11	1.356534284077705E-10	0.9855758101949568E0	-1.014635292035211E0	1.091789855787766E0	1.107768519168301E0	0.06808782471286015E0	0.08470179150550494E0
LOC106997521	.	4.764511007948598E-11	1.363783575778166E-10	1.000031834302192E0	1.000031834302192E0	1.000093966458971E0	1.000062130178907E0	2.258502197851939E-4	9.647575635395295E-5
SPRYD7	SPRYD7	4.816147480823933E-11	1.378402993986514E-10	0.9979220250573151E0	-1.002082301913885E0	1.041482850734968E0	1.043651532468332E0	0.04715488428289126E0	0.05530699915101173E0
APOBEC3G	APOBEC3G	4.827194199918956E-11	1.381403386280927E-10	1.00099336604781E0	1.00099336604781E0	1.041352535749498E0	1.04031911805873E0	0.05103654758450321E0	0.05638439831453945E0
